"","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","Capturado","Frasco","Obs","Codigo","Latitude","Longitude","Fecha2","b","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","Pollinator_id","julian"
"1336","26/05/20","16:00:00",4,3,"Veronica officinalis","?=127","","no",NA,"","tran983",NA,NA,2020-05-26,"2020-05-26 NA","Andrena","minutuloides","Andrenidae","5","Andrena minutuloides",146
"1337","26/05/20","16:00:00",4,3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","tran984",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1338","26/05/20","16:00:00",4,3,"Galium saxatila","Sphaerophoria scripta","hembra","no",NA,"","tran985",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1339","26/05/20","16:00:00",4,3,"Potentilla erecta","?=124","","no",NA,"","tran986",NA,NA,2020-05-26,"2020-05-26 NA","Episyrphus","sp","Syrphidae","5","Episyrphus sp",146
"1340","26/05/20","16:00:00",4,3,"Potentilla erecta","?=124","","no",NA,"","tran987",NA,NA,2020-05-26,"2020-05-26 NA","Episyrphus","sp","Syrphidae","5","Episyrphus sp",146
"1341","26/05/20","16:00:00",4,3,"Veronica officinalis","Sphaerophoria scripta","macho","no",NA,"","tran988",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1342","26/05/20","16:00:00",4,3,"Veronica officinalis","Sphaerophoria scripta","macho","no",NA,"","tran989",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1343","26/05/20","16:00:00",4,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran990",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1344","26/05/20","16:00:00",4,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran992",NA,NA,2020-05-26,"2020-05-26 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",146
"1346","27/05/20","10:30:00",5,1,"Potentilla erecta","Eupeodes sp.","hembra","si",130,"","tran1008",NA,NA,2020-05-27,"2020-05-27 130","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",147
"1347","27/05/20","13:30:00",5,2,"Potentilla erecta","Episyrphus balteatus","macho","si",131,"","tran1020",NA,NA,2020-05-27,"2020-05-27 131","Episyrphus","balteatus","Syrphidae","5","Episyrphus balteatus",147
"1348","27/05/20","13:30:00",5,2,"Potentilla erecta","","macho","si",132,"","tran1026",NA,NA,2020-05-27,"2020-05-27 132","Platycheirus","albimanus","Syrphidae","5","Platycheirus albimanus",147
"1349","27/05/20","13:30:00",5,2,"Potentilla erecta","","","si",133,"","tran1027",NA,NA,2020-05-27,"2020-05-27 133","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1350","27/05/20","16:30:00",5,3,"Potentilla erecta","Formicidae","","si",134,"","tran1035",NA,NA,2020-05-27,"2020-05-27 134","Dilophus","sp","Tachinidae","5","Dilophus sp",147
"1351","27/05/20","10:30:00",5,1,"Scorzonera humilis","Sphaerophoria scripta","hembra","no",NA,"","tran993",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1352","27/05/20","10:30:00",5,1,"Scorzonera humilis","Sphaerophoria scripta","hembra","no",NA,"","tran994",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1353","27/05/20","10:30:00",5,1,"Potentilla erecta","?=129","","no",NA,"","tran995",NA,NA,2020-05-27,"2020-05-27 NA","Tachinidae",NA,"Tachinidae","5","Tachinidae NA",147
"1354","27/05/20","10:30:00",5,1,"Potentilla erecta","?=129","","no",NA,"","tran996",NA,NA,2020-05-27,"2020-05-27 NA","Tachinidae",NA,"Tachinidae","5","Tachinidae NA",147
"1355","27/05/20","10:30:00",5,1,"Potentilla erecta","?=124","","no",NA,"","tran997",NA,NA,2020-05-27,"2020-05-27 NA","Episyrphus","sp","Syrphidae","5","Episyrphus sp",147
"1356","27/05/20","10:30:00",5,1,"Potentilla erecta","?=124","","",NA,"","tran998",NA,NA,2020-05-27,"2020-05-27 NA","Episyrphus","sp","Syrphidae","5","Episyrphus sp",147
"1357","27/05/20","10:30:00",5,1,"Scorzonera humilis","?=133","","no",NA,"","tran999",NA,NA,2020-05-27,"2020-05-27 NA","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1358","27/05/20","10:30:00",5,1,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1000",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1359","27/05/20","10:30:00",5,1,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1001",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1360","27/05/20","10:30:00",5,1,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1002",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1361","27/05/20","10:30:00",5,1,"Scorzonera humilis","?=129","","no",NA,"","tran1004",NA,NA,2020-05-27,"2020-05-27 NA","Tachinidae",NA,"Tachinidae","5","Tachinidae NA",147
"1362","27/05/20","10:30:00",5,1,"Ranunculus sp.","?=129","","no",NA,"","tran1005",NA,NA,2020-05-27,"2020-05-27 NA","Tachinidae",NA,"Tachinidae","5","Tachinidae NA",147
"1363","27/05/20","10:30:00",5,1,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1006",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1364","27/05/20","10:30:00",5,1,"Ranunculus sp.","?=124","","no",NA,"","tran1007",NA,NA,2020-05-27,"2020-05-27 NA","Episyrphus","sp","Syrphidae","5","Episyrphus sp",147
"1365","27/05/20","10:30:00",5,1,"Potentilla erecta","?=133","","no",NA,"","tran1009",NA,NA,2020-05-27,"2020-05-27 NA","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1366","27/05/20","10:30:00",5,1,"Daboecia cantabrica","Bombus pascuorum","","no",NA,"","tran1010",43.05596889,-2.85812364,2020-05-27,"2020-05-27 NA","Bombus","pascuorum","Apidae","5","Bombus pascuorum",147
"1367","27/05/20","13:30:00",5,2,"Potentilla erecta","?=S24","","no",NA,"","tran1011",NA,NA,2020-05-27,"2020-05-27 NA","Melanostoma","scalare","Syrphidae","5","Melanostoma scalare",147
"1368","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1012",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1369","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1013",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1370","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1014",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1371","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1015",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1372","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1016",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1373","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1017",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1374","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1018",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1375","27/05/20","13:30:00",5,2,"Potentilla erecta","?=133","","no",NA,"","tran1019",NA,NA,2020-05-27,"2020-05-27 NA","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1376","27/05/20","13:30:00",5,2,"Potentilla erecta","?=134","","no",NA,"","tran1021",NA,NA,2020-05-27,"2020-05-27 NA","Dilophus","sp","Tachinidae","5","Dilophus sp",147
"1377","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1022",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1378","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1023",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1379","27/05/20","13:30:00",5,2,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1024",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1380","27/05/20","13:30:00",5,2,"Potentilla erecta","?=130","","no",NA,"","tran1025",NA,NA,2020-05-27,"2020-05-27 NA","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",147
"1381","27/05/20","13:30:00",5,2,"Potentilla erecta","?=133","","no",NA,"","tran1028",NA,NA,2020-05-27,"2020-05-27 NA","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1382","27/05/20","13:30:00",5,2,"Potentilla erecta","?=130","","no",NA,"","tran1029",NA,NA,2020-05-27,"2020-05-27 NA","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",147
"1383","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1030",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1384","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1031",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1385","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1032",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1386","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1033",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1387","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","hembra","no",NA,"","tran1034",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1388","27/05/20","16:30:00",5,3,"Potentilla erecta","?=134","","no",NA,"","tran1036",NA,NA,2020-05-27,"2020-05-27 NA","Dilophus","sp","Tachinidae","5","Dilophus sp",147
"1389","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1037",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1390","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1038",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1391","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1039",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1392","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1040",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1393","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1041",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1394","27/05/20","16:30:00",5,3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","tran1042",NA,NA,2020-05-27,"2020-05-27 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",147
"1395","27/05/20","16:30:00",5,3,"Pedicularis sylvatica subsp. sylvatica","?=S25","","no",NA,"","tran1043",NA,NA,2020-05-27,"2020-05-27 NA","Bombus","lapidarius","Apidae","5","Bombus lapidarius",147
"1396","27/05/20","16:30:00",5,3,"Daboecia cantabrica","?=133","","no",NA,"","tran1044",NA,NA,2020-05-27,"2020-05-27 NA","Andrena","minutula","Andrenidae","5","Andrena minutula",147
"1397","27/05/20","16:30:00",5,3,"Potentilla erecta","Pieris sp","","no",NA,"","tran1045",NA,NA,2020-05-27,"2020-05-27 NA","Pieris","sp","Lepidoptera","5","Pieris sp",147
"1398","27/05/20","16:30:00",5,3,"Potentilla erecta","?=130","","no",NA,"","tran1046",NA,NA,2020-05-27,"2020-05-27 NA","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",147
"1463","28/05/20","10:30:00",3,1,"Ranunculus sp.","","","si",135,"","tran1047",NA,NA,2020-05-28,"2020-05-28 135","Melanostoma","scalare","Syrphidae","5","Melanostoma scalare",148
"1464","28/05/20","10:30:00",3,1,"Pilosella officinarum","","","si",136,"","tran1051",NA,NA,2020-05-28,"2020-05-28 136","Episyrphus","balteatus","Syrphidae","5","Episyrphus balteatus",148
"1465","28/05/20","10:30:00",3,1,"Bellis perennis","","","si",137,"","tran1056",NA,NA,2020-05-28,"2020-05-28 137","Eupeodes","latifasciatus","Syrphidae","5","Eupeodes latifasciatus",148
"1466","28/05/20","13:30:00",3,2,"Bellis perennis","","","si",138,"","tran1059",NA,NA,2020-05-28,"2020-05-28 138","Lasioglossum","morio","Halictidae","5","Lasioglossum morio",148
"1467","28/05/20","13:30:00",3,2,"Pilosella officinarum","","","si",139,"","tran1066",NA,NA,2020-05-28,"2020-05-28 139","Chrysolina","sp","Chrysomelidae","5","Chrysolina sp",148
"1468","28/05/20","13:30:00",3,2,"Bellis perennis","","","si",140,"","tran1069",NA,NA,2020-05-28,"2020-05-28 140","Eristalis","tenax","Syrphidae","5","Eristalis tenax",148
"1469","28/05/20","13:30:00",3,2,"Bellis perennis","","","si",141,"","tran1071",NA,NA,2020-05-28,"2020-05-28 141","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",148
"1470","28/05/20","13:30:00",3,2,"Teucrium pyrenaicum L. subsp. pyrenaicum","","","si",142,"","tran1075",NA,NA,2020-05-28,"2020-05-28 142","Osmia","andrenoides","Megachilidae","5","Osmia andrenoides",148
"1472","28/05/20","10:30:00",3,1,"Lotus corniculatus","Sphaerophoria scripta","macho","no",NA,"","tran1048",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1473","28/05/20","10:30:00",3,1,"Trifolium repens","Bombus pascuorum","","no",NA,"","tran1049",43.07497431,-2.82520336,2020-05-28,"2020-05-28 NA","Bombus","pascuorum","Apidae","5","Bombus pascuorum",148
"1474","28/05/20","10:30:00",3,1,"Pilosella officinarum","Sphaerophoria scripta","macho","no",NA,"","tran1050",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1475","28/05/20","10:30:00",3,1,"Ranunculus sp.","Sphaerophoria scripta","hembra","no",NA,"","tran1052",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1476","28/05/20","10:30:00",3,1,"Ranunculus sp.","Sphaerophoria scripta","hembra","no",NA,"","tran1053",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1477","28/05/20","10:30:00",3,1,"Ranunculus sp.","Sphaerophoria scripta","hembra","no",NA,"","tran1054",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1478","28/05/20","10:30:00",3,1,"Ranunculus sp.","Sphaerophoria scripta","hembra","no",NA,"","tran1055",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1479","28/05/20","10:30:00",3,1,"Bellis perennis","?=140","","no",NA,"","tran1057",NA,NA,2020-05-28,"2020-05-28 NA","Eristalis","tenax","Syrphidae","5","Eristalis tenax",148
"1480","28/05/20","10:30:00",3,1,"Ranunculus sp.","?=140","","no",NA,"","tran1058",NA,NA,2020-05-28,"2020-05-28 NA","Eristalis","tenax","Syrphidae","5","Eristalis tenax",148
"1481","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1060",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1482","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1061",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1483","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1062",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1484","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1063",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1485","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","tran1064",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1486","28/05/20","13:30:00",3,2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","tran1065",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1487","28/05/20","13:30:00",3,2,"Thymus praecox subsp. polytrichus","?=S6","","no",NA,"","tran1067",NA,NA,2020-05-28,"2020-05-28 NA","Seladonia","confusa","Halictidae","5","Seladonia confusa",148
"1488","28/05/20","13:30:00",3,2,"Bellis perennis","?=135","","no",NA,"","tran1068",NA,NA,2020-05-28,"2020-05-28 NA","Melanostoma","scalare","Syrphidae","5","Melanostoma scalare",148
"1489","28/05/20","13:30:00",3,2,"Ranunculus sp.","?=135","","no",NA,"","tran1070",NA,NA,2020-05-28,"2020-05-28 NA","Melanostoma","scalare","Syrphidae","5","Melanostoma scalare",148
"1490","28/05/20","13:30:00",3,2,"Thymus praecox subsp. polytrichus","?=140","","no",NA,"","tran1072",NA,NA,2020-05-28,"2020-05-28 NA","Eristalis","tenax","Syrphidae","5","Eristalis tenax",148
"1491","28/05/20","13:30:00",3,2,"Bellis perennis","?=138","","no",NA,"","tran1073",NA,NA,2020-05-28,"2020-05-28 NA","Lassioglossum","morio","Halictidae","5","Lassioglossum morio",148
"1492","28/05/20","13:30:00",3,2,"Ranunculus sp.","Sphaerophoria scripta","hembra","no",NA,"","tran1074",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1493","28/05/20","16:00:00",3,3,"Bellis perennis","?=143","","no",NA,"","tran1077",NA,NA,2020-05-28,"2020-05-28 NA","Merodon","geniculatus","Syrphidae","5","Merodon geniculatus",148
"1494","28/05/20","16:00:00",3,3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1078",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1495","28/05/20","16:00:00",3,3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1079",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1496","28/05/20","16:00:00",3,3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1080",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1497","28/05/20","16:00:00",3,3,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","macho","no",NA,"","tran1081",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1498","28/05/20","16:00:00",3,3,"Ranunculus sp.","Sphaerophoria scripta","macho","no",NA,"","tran1082",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1499","28/05/20","16:00:00",3,3,"Lotus corniculatus","Zygaena sp.","","no",NA,"","tran1083",NA,NA,2020-05-28,"2020-05-28 NA","Zygaena","sp","Lepidoptera","5","Zygaena sp",148
"1500","28/05/20","16:00:00",3,3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","tran1084",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1501","28/05/20","16:00:00",3,3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","tran1085",NA,NA,2020-05-28,"2020-05-28 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",148
"1502","28/05/20","16:00:00",3,3,"Ranunculus sp.","?=S6","","no",NA,"","tran1086",NA,NA,2020-05-28,"2020-05-28 NA","Seladonia","confusa","Halictidae","5","Seladonia confusa",148
"1503","28/05/20","16:00:00",3,3,"Ranunculus sp.","?=S6","","no",NA,"","tran1087",NA,NA,2020-05-28,"2020-05-28 NA","Seladonia","confusa","Halictidae","5","Seladonia confusa",148
"1551","29/05/20","10:30:00",1,1,"Bellis perennis","","","si",145,"","tran1138",NA,NA,2020-05-29,"2020-05-29 145","Melanostoma","scalare","Syrphidae","5","Melanostoma scalare",149
"1552","29/05/20","10:30:00",1,1,"Ranunculus sp.","","macho","si",146,"","tran1137",NA,NA,2020-05-29,"2020-05-29 146","Eristalis","similis","Syrphidae","5","Eristalis similis",149
"1553","29/05/20","10:30:00",1,1,"Bellis perennis","","","si",147,"","tran1141",NA,NA,2020-05-29,"2020-05-29 147","Platycheirus","albimanus","Syrphidae","5","Platycheirus albimanus",149
"1554","29/05/20","10:30:00",1,1,"Bellis perennis","","","si",148,"","tran1148",NA,NA,2020-05-29,"2020-05-29 148","Episyrphus","balteatus","Syrphidae","5","Episyrphus balteatus",149
"1555","29/05/20","13:30:00",1,2,"Linnaria propinqua","","","si",149,"","tran1151",NA,NA,2020-05-29,"2020-05-29 149","Hoplitis","benoisti","Megachilidae","5","Hoplitis benoisti",149
"1556","29/05/20","13:30:00",1,2,"Ranunculus sp.","","","si",150,"","tran1155",NA,NA,2020-05-29,"2020-05-29 150","Episyrphus","balteatus","Syrphidae","5","Episyrphus balteatus",149
"1557","29/05/20","13:30:00",1,2,"Ranunculus sp.","","","si",151,"","tran1166",NA,NA,2020-05-29,"2020-05-29 151","Didea","intermedia","Syrphidae","5","Didea intermedia",149
"1559","29/05/20","13:30:00",1,2,"Medicago lupulina","","","si",153,"","tran1185",NA,NA,2020-05-29,"2020-05-29 153","Eupeodes","corollae","Syrphidae","5","Eupeodes corollae",149
"1560","29/05/20","16:30:00",1,3,"Medicago lupulina","Sphaerophoria scripta","macho","si",154,"Final del abdomen mas naranja","tran1220",NA,NA,2020-05-29,"2020-05-29 154","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1562","29/05/20","16:30:00",1,3,"Ranunculus sp.","","","si",156,"","tran1223",NA,NA,2020-05-29,"2020-05-29 156","Platycheirus","albimanus","Syrphidae","5","Platycheirus albimanus",149
"1564","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1088",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1565","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1089",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1566","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1090",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1567","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1091",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1568","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1092",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1569","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1093",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1570","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1094",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1571","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1095",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1572","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1096",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1573","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1097",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1574","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1098",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1575","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1099",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
"1576","29/05/20","10:30:00",1,1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","tran1100",NA,NA,2020-05-29,"2020-05-29 NA","Sphaerophoria","scripta","Syrphidae","5","Sphaerophoria scripta",149
