"","Bosque","Codigo","Periodo","Dia","Transecto","Hora","Planta","Polinizador","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Fecha2","julian"
"568","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-24,114
"569","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-24,114
"570","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Cistus salvifolius","bombilido=VCt3.1","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-04-24,114
"571","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Echium plantagineum","bombilido=VCt2.1","Bombylidae","Bombylidae","","Bombylidae",2020-04-24,114
"572","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-24,114
"573","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-24,114
"574","Villamanrique Chaparral","VC",3,"24.4.2020",3,"16:20","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-24,114
"575","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-04-28,118
"576","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"577","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"578","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"579","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"580","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"581","Pinar Aznalcazar","PA",3,"28.4.2020",1,"10:30","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"582","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Leontodon hispidus","laseoglosum","Lasioglossum","Lasioglossum","","Halictidae",2020-04-28,118
"583","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"584","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-04-28,118
"585","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"586","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"587","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"588","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"589","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"590","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"591","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"592","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"593","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"594","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"595","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"596","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"597","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"598","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"599","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Cistus albidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-28,118
"600","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-28,118
"601","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Leontodon hispidus","laseoglosum","Lasioglossum","Lasioglossum","","Halictidae",2020-04-28,118
"602","Pinar Aznalcazar","PA",3,"28.4.2020",2,"12:50","Leontodon hispidus","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-04-28,118
"603","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Convolvulus arvensis","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-04-28,118
"604","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Cistus albidus","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-04-28,118
"605","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"606","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Leontodon hispidus","mosca","Parageron  sp","Parageron"," sp","Bombylidae",2020-04-28,118
"607","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-28,118
"608","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Leontodon hispidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-28,118
"609","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Leontodon hispidus","insecto","Empis  tesellata","Empis"," tesellata","Empididae",2020-04-28,118
"610","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Oxalis per caprae","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-28,118
"611","Pinar Aznalcazar","PA",3,"28.4.2020",3,"15:30","Leontodon hispidus","sirfido grande rayas muy marcadas","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-04-28,118
"612","Pinar Puebla","PP",4,"29.4.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-29,119
"613","Pinar Puebla","PP",4,"29.4.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-29,119
"614","Pinar Puebla","PP",4,"29.4.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-29,119
"615","Pinar Puebla","PP",4,"29.4.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-29,119
"616","Pinar Puebla","PP",4,"29.4.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-04-29,119
"617","Pinar Puebla","PP",4,"29.4.2020",2,"12:55","Galactite tomentosa","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-29,119
"618","Pinar Puebla","PP",4,"29.4.2020",2,"12:55","Galactite tomentosa","Pieris rapae","Pieris rapae","Pieris","rapae","Lepidoptera",2020-04-29,119
"619","Pinar Puebla","PP",4,"29.4.2020",2,"12:55","Leontodon hispidus","coleoptero peludo","Tropinota squalida","Tropinota","squalida","Scarabaeidae",2020-04-29,119
"620","Pinar Puebla","PP",4,"29.4.2020",2,"12:55","Cistus crispus","abejorro marron","Xylocopa  cantabrita","Xylocopa"," cantabrita","Apidae",2020-04-29,119
"621","Pinar Puebla","PP",4,"29.4.2020",2,"12:55","Leontodon hispidus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-04-29,119
"622","Pinar Puebla","PP",4,"29.4.2020",3,"16:35","Galactite tomentosa","bombus terrestris","Bombus terrestris","Bombus","terrestris","Apidae",2020-04-29,119
"623","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Leontodon hispidus","abeja","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"624","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"625","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Leontodon hispidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-01,121
"626","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"627","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"628","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"629","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus libanotis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"630","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus libanotis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"631","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus libanotis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"632","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus libanotis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"633","Pinar Hinojos","PH",4,"1.5.2020",1,"10:15","Cistus libanotis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"634","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"635","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"636","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"637","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-01,121
"638","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"639","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"640","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"641","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"642","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"643","Pinar Hinojos","PH",4,"1.5.2020",2,"12:55","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"644","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"645","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"646","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","coleoptero=PHC1","Attagenus  trifasciatus","Attagenus"," trifasciatus","Coleoptera",2020-05-01,121
"647","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","coleoptero=PHC1","Attagenus  trifasciatus","Attagenus"," trifasciatus","Coleoptera",2020-05-01,121
"648","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","coleoptero=PHC1","Attagenus  trifasciatus","Attagenus"," trifasciatus","Coleoptera",2020-05-01,121
"649","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Anthemis arvensis","coleoptero=PHC1","Attagenus  trifasciatus","Attagenus"," trifasciatus","Coleoptera",2020-05-01,121
"650","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-01,121
"651","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-01,121
"652","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-01,121
"653","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-01,121
"654","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","abeja=PHT1.1","Andrena  cinerea","Andrena"," cinerea","Andrenidae",2020-05-01,121
"655","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","mosca","Merodon  sp","Merodon"," sp","Syrphidae",2020-05-01,121
"656","Pinar Hinojos","PH",4,"1.5.2020",3,"16:20","Leontodon hispidus","coleoptero=PHC1","Attagenus  trifasciatus","Attagenus"," trifasciatus","Coleoptera",2020-05-01,121
"657","Villamanrique Sur","VS",4,"4.5.2020",1,"9:30","Cistus salvifolius","mosca","Platycheirus  sp","Platycheirus"," sp","Syrphidae",2020-05-04,124
"658","Villamanrique Sur","VS",4,"4.5.2020",1,"9:30","Cistus salvifolius","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-04,124
"659","Villamanrique Sur","VS",4,"4.5.2020",1,"9:30","Anemone palmata","laseoglosum","Lasioglossum","Lasioglossum","","Halictidae",2020-05-04,124
"660","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-04,124
"661","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-04,124
"662","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-04,124
"663","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-04,124
"664","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-04,124
"665","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","coleoptero peludo","Tropinota squalida","Tropinota","squalida","Scarabaeidae",2020-05-04,124
"666","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Leontodon hispidus","abeja=VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-04,124
"667","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","heliotaurus","Heliotaurus ruficollis","Heliotaurus","ruficollis","Tenebrionidae",2020-05-04,124
"668","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","episyrphus balteatus","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-05-04,124
"669","Villamanrique Sur","VS",4,"4.5.2020",2,"12:40","Cistus salvifolius","abeja=VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-04,124
"670","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-04,124
"671","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Leontodon hispidus","abeja=VSC1","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",2020-05-04,124
"672","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-04,124
"673","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Halimium halimifolium","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-04,124
"674","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Silene colorata","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-04,124
"675","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-04,124
"676","Villamanrique Sur","VS",4,"4.5.2020",3,"16:40","Silene colorata","bombilido VSC3","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-04,124
"677","Villamanrique Chaparral","VC",4,"5.5.2020",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"678","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"679","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"680","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Echium plantagineum","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-05,125
"681","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Anthemis arvensis","bicho","Machimus  sp","Machimus"," sp","Asilidae",2020-05-05,125
"682","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"683","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Leontodon hispidus","abeja peque–a","abeja peque–a","abeja","peque–a","abeja",2020-05-05,125
"684","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"685","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"686","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"687","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"688","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus salvifolius","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"689","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"690","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"691","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Leontodon hispidus","abeja peque–a","Panurgus  calcaratus","Panurgus"," calcaratus","Andrenidae",2020-05-05,125
"692","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Leontodon hispidus","abeja peque–a= VCT1.2","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2020-05-05,125
"693","Villamanrique Chaparral","VC",4,"5.5.20",1,"9:50","Leontodon hispidus","Avispa","Nomada  sp","Nomada"," sp","Apidae",2020-05-05,125
"694","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Cistus crispus","bombilido","Bombylidae 2","Bombylidae","2","Bombylidae",2020-05-05,125
"695","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Leontodon hispidus","abeja","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2020-05-05,125
"696","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Leontodon hispidus","abeja=VCT2.2","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2020-05-05,125
"697","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Leontodon hispidus","abeja=VCT2.2","Panurgus  dentipes","Panurgus"," dentipes","Andrenidae",2020-05-05,125
"698","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Leontodon hispidus","dischistus biroi","Dischistus biroi","Dischistus","biroi","Bombylidae",2020-05-05,125
"699","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Andryala integrifolia","bombilido negro","Bombylella atra","Bombylella","atra","Bombylidae",2020-05-05,125
"700","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"701","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"702","Villamanrique Chaparral","VC",4,"5.5.20",2,"13:00","Andryala integrifolia","abeja=VCT1.2","Panurgus  calcaratus","Panurgus"," calcaratus","Andrenidae",2020-05-05,125
"703","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"704","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"705","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","bombilido negro=VCC1.3","Bombylella atra","Bombylella","atra","Bombylidae",2020-05-05,125
"706","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","Coenonympha pamphilus","Coenonympha pamphilus","Coenonympha","pamphilus","Lepidoptera",2020-05-05,125
"707","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","bombilido negro=VCC1.3","Bombylella atra","Bombylella","atra","Bombylidae",2020-05-05,125
"708","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"709","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"710","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Andryala integrifolia","Pyronia bathseba","Pyronia bathseba","Pyronia","bathseba","Lepidoptera",2020-05-05,125
"711","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Anthemis arvensis","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-05,125
"712","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Leontodon hispidus","panurgus","Panurgus sp","Panurgus","sp","Andrenidae",2020-05-05,125
"713","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"714","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","bombilido negro","Bombylella atra","Bombylella","atra","Bombylidae",2020-05-05,125
"715","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"716","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"717","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Echium plantagineum","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-05-05,125
"718","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Echium plantagineum","abeja","Eucera  elongatula","Eucera"," elongatula","Apidae",2020-05-05,125
"719","Villamanrique Chaparral","VC",4,"5.5.20",3,"16:30","Cistus crispus","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-05-05,125
"720","Pinar Aznalcazar","PA",4,"6.5.2020",1,"10:05","Galactite tomentosa","coleoptero verdoso","Psilothrix viridicoerulea","Psilothrix","viridicoerulea","Melyridae",2020-05-06,126
