"Site_id","Year","Bosque","Periodo","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry"
"Gorbea",2020,"4",6,0.647041951353635,6,6,22.6750939227613,24.6749814080566,0.43025956324592,0.420276668006047,0.277777777777778,0
"Gorbea",2020,"5",6,0.785963727858519,3,3,19.1658187172817,19.1658187172817,0.278888888888889,0.281481481481482,0.444444444444444,0
"Gorbea",2020,"3",6,0.575505153578811,8,10,22.0857052623773,21.2583550255335,0.485134826687981,0.547970800242308,0.2125,-0.111111111111111
"Gorbea",2020,"1",7,0.7114581802324,13,11,93.7621495144713,91.6919195182164,0.550827501937209,0.510417106601202,0.160839160839161,0.0833333333333333
"Gorbea",2020,"2",7,0.920412688401235,11,7,52.3674749417986,48.8775752903042,0.564183473633428,0.476035585961054,0.246753246753247,0.222222222222222
"Gorbea",2020,"4",7,0.436994918526907,8,6,38.0144061700608,36.4495004377944,0.475382601297937,0.387493924974056,0.208333333333333,0.142857142857143
"Gorbea",2020,"5",7,0.927571804066476,3,5,10.5689440292265,9.35310598644161,0.252,0.431728408761489,0.4,-0.25
"Gorbea",2020,"3",7,1.29819600548421,17,13,41.2878874739903,38.8524646852887,0.624104065080488,0.558280399299683,0.167420814479638,0.133333333333333
"Gorbea",2020,"2",8,0.840055815889888,9,8,41.1798316046521,40.3005346389174,0.545100562962265,0.512484247293196,0.236111111111111,0.0588235294117647
"Gorbea",2020,"1",8,1.49129584645365,16,15,41.3846451895553,45.4595007338834,0.593683653230291,0.5454322631708,0.154166666666667,0.032258064516129
"Gorbea",2020,"3",8,1.69296067834189,14,12,34.1991107197323,32.1277550332761,0.550529624752498,0.532603784826916,0.142857142857143,0.0769230769230769
"Gorbea",2020,"5",8,0.915191715994426,6,4,18.1641997154696,17.7400009140355,0.450380062700413,0.3359375,0.333333333333333,0.2
"Gorbea",2020,"4",8,0.892493756956672,9,8,34.2605054462471,32.7202838071037,0.489804350019568,0.461001218053995,0.194444444444444,0.0588235294117647
"Gorbea",2021,"2",1,0.89417284879587,5,5,11.4077619929258,11.4130280915648,0.382555287377592,0.39474091952605,0.28,0
"Gorbea",2021,"3",1,0.758150515660195,4,3,9.01743409335492,12.9020197067108,0.39,0.265,0.416666666666667,0.142857142857143
"Gorbea",2021,"1",1,1.03245065460621,6,4,16.9154945545711,18.9331084972064,0.493903689737761,0.37765625,0.375,0.2
"Gorbea",2021,"2",2,0.614550679866189,6,3,15.7762440143452,12.8204110707655,0.523769324303588,0.263333333333333,0.388888888888889,0.333333333333333
"Gorbea",2021,"2",3,0,8,2,26.302524946109,22.9782505861521,0.696080933846109,0.125,0.5,0.6
"Gorbea",2021,"1",2,0.452104707701246,8,3,30.443741794073,29.3616908414359,0.574544113853959,0.244444444444444,0.375,0.454545454545455
"Gorbea",2021,"3",3,1.06020094378729,7,5,17.164951782197,15.5861733209589,0.529579795083348,0.381158768469868,0.314285714285714,0.166666666666667
"Gorbea",2021,"1",3,0.691247638095485,11,7,41.4659528908718,39.7230934563557,0.535598159176485,0.427598924396099,0.181818181818182,0.222222222222222
"Gorbea",2021,"2",4,0.667938483250079,8,4,47.3746776763393,45.3175488739831,0.543878868428509,0.340546875,0.34375,0.333333333333333
"Gorbea",2021,"4",2,0.447086424397935,5,5,38.0478292661571,38.1757759918844,0.493404195363303,0.484692655167451,0.4,0
"Gorbea",2021,"5",3,0.686890752312894,7,5,13.4513182270382,13.3104316939045,0.474172136018768,0.38156577999552,0.257142857142857,0.166666666666667
"Gorbea",2021,"3",4,0.769910145628111,7,6,41.1456564727142,40.9333405248986,0.485406745422241,0.483426847861583,0.30952380952381,0.0769230769230769
"Gorbea",2021,"2",5,0,9,5,18.123543092641,18.147167544563,0.514815118093094,0.318601021695611,0.2,0.285714285714286
"Gorbea",2021,"1",4,0.861816483185971,21,8,57.9210330522126,54.9357046915813,0.671346225040238,0.406084758946584,0.148809523809524,0.448275862068966
"Gorbea",2021,"5",4,0,4,5,13.199170671928,13.1433744657422,0.3871875,0.46566162359601,0.4,-0.111111111111111
"Gorbea",2021,"3",5,1.66172443787694,11,12,39.2006396927969,37.8068004473248,0.494749780472411,0.538674764959082,0.166666666666667,-0.0434782608695652
"Gorbea",2021,"4",3,0.998397512299642,14,6,23.861432813596,25.8941025104565,0.648808615954681,0.404624073076507,0.226190476190476,0.4
"Gorbea",2021,"5",5,0.25770108857308,8,4,31.6913999595122,34.0553342746782,0.560123192030955,0.2977734375,0.28125,0.333333333333333
