"","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta"
"990","Cistus crispus",5,"Villamanrique Sur","2021","Doñana",12,-0.967900773057948,"7.08"
"991","Cistus crispus",5,"Villamanrique Sur","2021","Doñana",2,-1.58363549350478,"7.09"
"992","Cistus crispus",5,"Villamanrique Sur","2021","Doñana",7,-1.27576813328136,"7.09"
"993","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",0,-1.70678243759414,"7.1"
"994","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",42,0.879303388282543,"7.1"
"995","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",38,0.633009500103811,"7.1"
"996","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",42,0.879303388282543,"7.1"
"997","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",29,0.0788482517016635,"(8,08)1"
"998","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",58,1.86447894099747,"(8,08)1"
"999","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",23,-0.290592580566435,"(8,08)1"
"1000","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",59,1.92605241304215,"(8,08)1"
"1001","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",37,0.571436028059128,"(8,08)1"
"1002","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",23,-0.290592580566435,"(8,08)3"
"1003","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",34,0.386715611925079,"(8,08)3"
"1004","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",27,-0.0442986923877025,"(8,08)3"
"1005","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",34,0.386715611925079,"(8,08)3"
"1006","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",28,0.0172747796569805,"(8,08)3"
"1007","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",29,0.0788482517016635,"(8,08)3"
"1008","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",30,0.140421723746346,"(8,08)3"
"1009","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"(8,08)3"
"1010","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",17,-0.660033412834533,"(8,08)3"
"1011","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"(8,08)3"
"1012","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",43,0.940876860327226,"(8,08)4"
"1013","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",30,0.140421723746346,"(8,08)4"
"1014","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",38,0.633009500103811,"(8,08)4"
"1015","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",58,1.86447894099747,"(8,08)4"
"1016","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",40,0.756156444193177,"(8,08)4"
"1017","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"(8,08)4"
"1018","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",18,-0.59845994078985,"(8,08)4"
"1019","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",14,-0.844753828968582,"(8,08)4"
"1020","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",17,-0.660033412834533,"(8,08)4"
"1021","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",61,2.04919935713152,"8.09"
"1022","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",42,0.879303388282543,"8.09"
"1023","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",28,0.0172747796569805,"8.09"
"1024","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",60,1.98762588508684,"8.09"
"1025","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",0,-1.70678243759414,"8.09"
"1026","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",1,-1.64520896554946,"8.09"
"1027","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",26,-0.105872164432386,"8.09"
"1028","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"8.09"
"1029","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",24,-0.229019108521752,"(8,10)1"
"1030","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",11,-1.02947424510263,"(8,10)1"
"1031","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",18,-0.59845994078985,"(8,10)1"
"1032","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",17,-0.660033412834533,"(8,10)1"
"1033","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",8,-1.21419466123668,"(8,10)1"
"1034","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",8,-1.21419466123668,"(8,10)1"
"1035","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",23,-0.290592580566435,"(8,10)1"
"1036","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",32,0.263568667835713,"(8,10)2"
"1037","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",40,0.756156444193177,"(8,10)2"
"1038","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",28,0.0172747796569805,"(8,10)2"
"1039","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",40,0.756156444193177,"(8,10)2"
"1040","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",43,0.940876860327226,"(8,10)2"
"1041","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",27,-0.0442986923877025,"9.02"
"1042","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",10,-1.09104771714731,"9.02"
"1043","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",23,-0.290592580566435,"9.02"
"1044","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",0,-1.70678243759414,"9.02"
"1045","Cistus crispus",9,"Villamanrique Sur","2021","Doñana",33,0.325142139880396,"9.02"
"1046","Cistus crispus",9,"Villamanrique Sur","2021","Doñana",17,-0.660033412834533,"9.02"
"1047","Cistus crispus",5,"Villamanrique Sur","2021","Doñana",53,1.55661158077406,"9.07"
"1048","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",32,0.263568667835713,"9.07"
"1049","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",54,1.61818505281874,"9.07"
"1050","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",51,1.43346463668469,"9.07"
"1051","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",57,1.80290546895279,"9.07"
"1052","Cistus crispus",6,"Villamanrique Sur","2021","Doñana",46,1.12559727646127,"9.07"
"1053","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"9.07"
"1054","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",30,0.140421723746346,"9.07"
"1055","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",28,0.0172747796569805,"9.07"
"1056","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",34,0.386715611925079,"9.07"
"1057","Cistus crispus",7,"Villamanrique Sur","2021","Doñana",32,0.263568667835713,"9.07"
"1058","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",13,-0.906327301013265,"9.07"
"1059","Cistus crispus",8,"Villamanrique Sur","2021","Doñana",16,-0.721606884879216,"9.07"
"1060","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",47,0.613310046477745,"(1,01)2"
"1061","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",45,0.490025855282707,"(1,01)2"
"1062","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",48,0.674952142075264,"(1,01)2"
"1063","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",11,-1.60580539503294,"(1,01)2"
"1064","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",27,-0.619531865472635,"(1,01)2"
"1065","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",38,0.058531186100074,"1.03"
"1066","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",46,0.551667950880226,"1.03"
"1067","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",38,0.058531186100074,"1.03"
"1068","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",43,0.366741664087669,"1.03"
"1069","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",41,0.243457472892631,"1.03"
"1070","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",62,1.53794148044053,"(1,06)1"
"1071","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",58,1.29137309805045,"(1,06)1"
"1072","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",69,1.96943614962316,"(1,06)1"
"1073","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",54,1.04480471566038,"(1,06)1"
"1074","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",44,0.428383759685188,"(1,06)1"
"1075","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",59,1.35301519364797,"(1,06)1"
"1076","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",39,0.120173281697593,"(1,06)1"
"1077","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",69,1.96943614962316,"(1,06)1"
"1078","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"(1,06)1"
"1079","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"(1,06)1"
"1080","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"(1,06)2"
"1081","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",59,1.35301519364797,"(1,06)2"
"1082","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",40,0.181815377295112,"(1,06)2"
"1083","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",52,0.921520524465339,"(1,06)2"
"1084","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",53,0.983162620062858,"(1,06)2"
"1085","Cistus salviifolius",6,"Villamanrique Sur","2021","Doñana",18,-1.17431072585031,"1.1"
"1086","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",41,0.243457472892631,"2.03"
"1087","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",32,-0.31132138748504,"2.03"
"1088","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",53,0.983162620062858,"2.03"
"1089","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",21,-0.989384439057748,"2.03"
"1090","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",32,-0.31132138748504,"2.03"
"1091","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",34,-0.188037196290002,"2.03"
"1092","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",39,0.120173281697593,"2.03"
"1093","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",41,0.243457472892631,"2.03"
"1094","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",37,-0.00311090949744495,"2.09"
"1095","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",54,1.04480471566038,"2.09"
"1096","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",23,-0.86610024786271,"2.09"
"1097","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",22,-0.927742343460229,"2.09"
"1098","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",42,0.30509956849015,"2.09"
"1099","Cistus salviifolius",6,"Villamanrique Sur","2021","Doñana",17,-1.23595282144782,"2.1"
"1100","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",43,0.366741664087669,"3.04"
"1101","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",39,0.120173281697593,"3.04"
"1102","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",57,1.22973100245293,"3.04"
"1103","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",56,1.16808890685542,"3.04"
"1104","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",56,1.16808890685542,"3.04"
"1105","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",71,2.0927203408182,"3.07"
"1106","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",51,0.85987842886782,"3.07"
"1107","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",46,0.551667950880226,"3.07"
"1108","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",47,0.613310046477745,"3.07"
"1109","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",61,1.47629938484301,"3.07"
"1110","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",50,0.798236333270302,"3.07"
"1111","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",59,1.35301519364797,"3.07"
"1112","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",38,0.058531186100074,"3.07"
"1113","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",61,1.47629938484301,"3.09"
"1114","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",63,1.59958357603805,"3.09"
"1115","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",55,1.1064468112579,"3.09"
"1116","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",42,0.30509956849015,"3.09"
"1117","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",61,1.47629938484301,"3.09"
"1118","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",41,0.243457472892631,"3.1"
"1119","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",42,0.30509956849015,"3.1"
"1120","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",33,-0.249679291887521,"3.1"
"1121","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",42,0.30509956849015,"3.1"
"1122","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",39,0.120173281697593,"3.1"
"1123","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",36,-0.0647530050949639,"3.1"
"1124","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",37,-0.00311090949744495,"3.1"
"1125","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",39,0.120173281697593,"3.1"
"1126","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",38,0.058531186100074,"3.1"
"1127","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",38,0.058531186100074,"3.1"
"1128","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",30,-0.434605578680078,"3.1"
"1129","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",9,-1.72908958622798,"3.1"
"1130","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",36,-0.0647530050949639,"3.1"
"1131","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",29,-0.496247674277597,"3.1"
"1132","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",34,-0.188037196290002,"3.1"
"1133","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"4.03"
"1134","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",52,0.921520524465339,"4.03"
"1135","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",48,0.674952142075264,"4.03"
"1136","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",46,0.551667950880226,"4.03"
"1137","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",52,0.921520524465339,"4.03"
"1138","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",40,0.181815377295112,"4.09"
"1139","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"4.09"
"1140","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"4.09"
"1141","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",49,0.736594237672783,"4.09"
"1142","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",32,-0.31132138748504,"4.09"
"1143","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",47,0.613310046477745,"4.09"
"1144","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",35,-0.126395100692483,"4.09"
"1145","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",34,-0.188037196290002,"4.09"
"1146","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",32,-0.31132138748504,"4.09"
"1147","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",20,-1.05102653465527,"4.09"
"1148","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",14,-1.42087910824038,"4.09"
"1149","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",53,0.983162620062858,"4.09"
"1150","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",21,-0.989384439057748,"4.09"
"1151","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",24,-0.804458152265191,"4.09"
"1152","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",51,0.85987842886782,"5.02"
"1153","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",53,0.983162620062858,"5.02"
"1154","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",48,0.674952142075264,"5.02"
"1155","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",45,0.490025855282707,"5.02"
"1156","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",50,0.798236333270302,"5.02"
"1157","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",28,-0.557889769875116,"5.01"
"1158","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",58,1.29137309805045,"5.01"
"1159","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",28,-0.557889769875116,"5.01"
"1160","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",26,-0.681173961070153,"5.01"
"1161","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",48,0.674952142075264,"5.01"
"1162","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",41,0.243457472892631,"(5,08)1"
"1163","Cistus salviifolius",2,"Villamanrique Sur","2021","Doñana",29,-0.496247674277597,"(5,08)1"
"1164","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",43,0.366741664087669,"(5,08)1"
"1165","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",27,-0.619531865472635,"(5,08)1"
"1166","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",30,-0.434605578680078,"(5,08)1"
"1167","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",31,-0.372963483082559,"(5,08)1"
"1168","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",29,-0.496247674277597,"(5,08)2"
"1169","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",36,-0.0647530050949639,"(5,08)2"
"1170","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",24,-0.804458152265191,"(5,08)2"
"1171","Cistus salviifolius",5,"Villamanrique Sur","2021","Doñana",13,-1.4825212038379,"(5,08)2"
"1172","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",50,0.798236333270302,"(6,03)1"
"1173","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",50,0.798236333270302,"(6,03)1"
"1174","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",56,1.16808890685542,"(6,03)1"
"1175","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",46,0.551667950880226,"(6,03)1"
"1176","Cistus salviifolius",3,"Villamanrique Sur","2021","Doñana",52,0.921520524465339,"(6,03)1"
"1177","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",50,0.798236333270302,"(6,03)1"
"1178","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",45,0.490025855282707,"(6,03)1"
"1179","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",54,1.04480471566038,"(6,03)1"
"1180","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",14,-1.42087910824038,"(6,03)1"
"1181","Cistus salviifolius",4,"Villamanrique Sur","2021","Doñana",10,-1.66744749063046,"(6,03)1"
"1182","Vicia pyrenaica",4,"1","2021","Gorbea",1,-1.23302959857022,"1"
"1183","Vicia pyrenaica",4,"1","2021","Gorbea",3,-0.234862780680041,"2"
"1184","Vicia pyrenaica",4,"1","2021","Gorbea",2,-0.733946189625128,"3"
"1185","Vicia pyrenaica",4,"1","2021","Gorbea",2,-0.733946189625128,"4"
"1186","Vicia pyrenaica",4,"1","2021","Gorbea",3,-0.234862780680041,"5"
"1187","Vicia pyrenaica",4,"1","2021","Gorbea",6,1.26238744615522,"6"
"1188","Vicia pyrenaica",4,"1","2021","Gorbea",3,-0.234862780680041,"7"
"1189","Vicia pyrenaica",4,"1","2021","Gorbea",4,0.264220628265046,"8"
"1190","Vicia pyrenaica",4,"1","2021","Gorbea",3,-0.234862780680041,"9"
"1191","Vicia pyrenaica",4,"1","2021","Gorbea",9,2.75963767299048,"10"
"1192","Vicia pyrenaica",6,"1","2021","Gorbea",4,0.264220628265046,"12"
"1193","Vicia pyrenaica",6,"1","2021","Gorbea",2,-0.733946189625128,"13"
"1194","Vicia pyrenaica",6,"1","2021","Gorbea",3,-0.234862780680041,"14"
"1195","Vicia pyrenaica",6,"1","2021","Gorbea",4,0.264220628265046,"16"
"1196","Vicia pyrenaica",6,"1","2021","Gorbea",6,1.26238744615522,"16"
"1197","Vicia pyrenaica",6,"1","2021","Gorbea",3,-0.234862780680041,"17"
"1198","Vicia pyrenaica",6,"1","2021","Gorbea",NA,NA,"18"
"1199","Vicia pyrenaica",6,"1","2021","Gorbea",1,-1.23302959857022,"19"
"1200","Vicia pyrenaica",4,"1","2021","Gorbea",NA,NA,"2"
"1201","Vicia pyrenaica",4,"1","2021","Gorbea",NA,NA,"3"
"1202","Vicia pyrenaica",4,"1","2021","Gorbea",3,-1.35873244097351,"25"
"1203","Vicia pyrenaica",6,"1","2021","Gorbea",7,0,"26"
"1204","Vicia pyrenaica",6,"1","2021","Gorbea",8,0.339683110243379,"34"
"1205","Vicia pyrenaica",6,"1","2021","Gorbea",10,1.01904933073014,"36"
"1206","Primula elatior",2,"1","2021","Gorbea",29,0.690309104420252,"1"
"1207","Primula elatior",2,"1","2021","Gorbea",11,-0.876879132641942,"1"
"1208","Primula elatior",2,"1","2021","Gorbea",9,-1.05101115898219,"1"
"1209","Primula elatior",2,"1","2021","Gorbea",25,0.342045051739764,"1"
"1210","Primula elatior",2,"1","2021","Gorbea",9,-1.05101115898219,"1"
"1211","Primula elatior",2,"1","2021","Gorbea",8,-1.13807717215231,"1"
"1212","Primula elatior",2,"1","2021","Gorbea",17,-0.35448305362121,"2"
"1213","Primula elatior",2,"1","2021","Gorbea",23,0.167913025399521,"2"
"1214","Primula elatior",2,"1","2021","Gorbea",21,-0.00621900094072312,"2"
"1215","Primula elatior",2,"1","2021","Gorbea",NA,NA,"3"
"1216","Primula elatior",2,"1","2021","Gorbea",29,0.690309104420252,"4"
"1217","Primula elatior",2,"1","2021","Gorbea",40,1.64803524929159,"4"
"1218","Primula elatior",2,"1","2021","Gorbea",37,1.38683720978123,"4"
"1219","Primula elatior",2,"1","2021","Gorbea",32,0.951507143930617,"4"
"1220","Primula elatior",2,"1","2021","Gorbea",5,-1.39927521166267,"4"
"1221","Primula elatior",2,"1","2021","Gorbea",NA,NA,"5"
"1222","Primula veris",2,"1","2021","Gorbea",NA,NA,"6"
"1223","Primula veris",2,"1","2021","Gorbea",35,0.742672717080624,"7"
"1224","Primula veris",2,"1","2021","Gorbea",23,-0.426123690128227,"7"
"1225","Primula veris",2,"1","2021","Gorbea",NA,NA,"9"
"1226","Primula veris",2,"1","2021","Gorbea",NA,NA,"10"
"1227","Primula veris",2,"1","2021","Gorbea",NA,NA,"22"
"1228","Primula veris",2,"1","2021","Gorbea",NA,NA,"23"
"1229","Primula veris",2,"1","2021","Gorbea",18,-0.913122193131915,"24"
"1230","Primula veris",2,"1","2021","Gorbea",48,2.00886882489021,"24"
"1231","Primula veris",2,"1","2021","Gorbea",31,0.353073914677674,"24"
"1232","Primula veris",2,"1","2021","Gorbea",21,-0.620923091329702,"24"
"1233","Primula veris",2,"1","2021","Gorbea",18,-0.913122193131915,"24"
"1234","Primula veris",2,"1","2021","Gorbea",25,-0.231324288926752,"24"
"1235","Viola riviniana",2,"1","2021","Gorbea",15,0.493196961916072,"1"
"1236","Viola riviniana",2,"1","2021","Gorbea",16,0.657595949221429,"2"
"1237","Viola riviniana",2,"1","2021","Gorbea",5,-1.1507929111375,"5"
"1238","Hutchinsia alpina",3,"1","2021","Gorbea",2.54166666666667,1.19069117712261,"5"
"1239","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",6,1.05139303014413,"31"
"1240","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",5,0.561449174787293,"31"
"1241","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",2,-0.908382391283215,"31"
"1242","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"31"
"1243","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",4,0.0715053194304571,"32"
"1244","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",2,-0.908382391283215,"32"
"1245","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",4,0.0715053194304571,"32"
"1246","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",2,-0.908382391283215,"32"
"1247","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",3,-0.418438535926379,"32"
"1248","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",4,0.0715053194304571,"33"
"1249","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"33"
"1250","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"33"
"1251","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",2,-0.908382391283215,"33"
"1252","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",6,1.05139303014413,"34"
"1253","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",5,0.561449174787293,"34"
"1254","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"35"
"1255","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"35"
"1256","Helleborus viridis subsp. occidentalis",4,"1","2021","Gorbea",NA,NA,"35"
"1257","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",6.6,1.34535934335823,"20"
"1258","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"21"
"1259","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"22"
"1260","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"23"
"1261","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",3,-0.418438535926379,"24"
"1262","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"24"
"1263","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",3,-0.418438535926379,"24"
"1264","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"24"
"1265","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",5,0.561449174787293,"24"
"1266","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"25"
"1267","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",7,1.54133688550097,"25"
"1268","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",2,-0.908382391283215,"25"
"1269","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",3,-0.418438535926379,"25"
"1270","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",5,0.561449174787293,"25"
"1271","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",6,1.05139303014413,"26"
"1272","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"26"
