"","X.1","X","Fecha","Bosque","Especie.planta","Numero.flores","full.x","Periodo","full.y","full","Site","Year"
"1764",1764,1764,"2020-05-08","Pinar Hinojos","Anthemis arvensis",3,1,5,NA,NA,"Doñana",2020
"1765",1765,1765,"2020-05-08","Pinar Hinojos","Cistus libanotis",2,1,5,NA,NA,"Doñana",2020
"1766",1766,1766,"2020-05-19","Villamanrique Sur","Cistus crispus",70,1,5,NA,NA,"Doñana",2020
"1767",1767,1767,"2020-05-19","Villamanrique Sur","Cistus crispus",20,1,5,NA,NA,"Doñana",2020
"1768",1768,1768,"2020-05-19","Villamanrique Sur","Cistus salviifolius",2,1,5,NA,NA,"Doñana",2020
"1769",1769,1769,"2020-05-19","Villamanrique Sur","Cistus salviifolius",35,1,5,NA,NA,"Doñana",2020
"1770",1770,1770,"2020-05-19","Villamanrique Sur","Cistus salviifolius",21,1,5,NA,NA,"Doñana",2020
"1771",1771,1771,"2020-05-19","Villamanrique Sur","Cistus salviifolius",3,1,5,NA,NA,"Doñana",2020
"1772",1772,1772,"2020-05-19","Villamanrique Sur","Cistus salviifolius",6,1,5,NA,NA,"Doñana",2020
"1773",1773,1773,"2020-05-19","Villamanrique Sur","Halimium halimifolium",80,1,5,NA,NA,"Doñana",2020
"1774",1774,1774,"2020-05-19","Villamanrique Sur","Leontodon hispidus",25,1,5,NA,NA,"Doñana",2020
"1775",1775,1775,"2020-05-19","Villamanrique Sur","Silene colorata",7,1,5,NA,NA,"Doñana",2020
"1776",1776,1776,"2020-05-19","Villamanrique Sur","Anthemis arvensis",15,1,5,NA,NA,"Doñana",2020
"1777",1777,1777,"2020-05-19","Villamanrique Sur","Andryala integrifolia",19,1,5,NA,NA,"Doñana",2020
"1778",1778,1778,"2020-05-19","Villamanrique Sur","Tolpis barbata",2,1,5,NA,NA,"Doñana",2020
"1779",1779,1779,"2020-05-19","Villamanrique Sur","Tuberaria guttata",18,1,5,NA,NA,"Doñana",2020
"1780",1780,1780,"2020-05-19","Villamanrique Sur","Halimium halimifolium",25,1,5,NA,NA,"Doñana",2020
"1781",1781,1781,"2020-05-19","Villamanrique Sur","Halimium halimifolium",100,1,5,NA,NA,"Doñana",2020
"1782",1782,1782,"2020-05-19","Villamanrique Sur","Halimium halimifolium",120,1,5,NA,NA,"Doñana",2020
"1783",1783,1783,"2020-05-19","Villamanrique Sur","Halimium halimifolium",40,1,5,NA,NA,"Doñana",2020
"1784",1784,1784,"2020-05-19","Villamanrique Sur","Halimium halimifolium",120,1,5,NA,NA,"Doñana",2020
"1785",1785,1785,"2020-05-19","Villamanrique Sur","Halimium halimifolium",80,1,5,NA,NA,"Doñana",2020
"1786",1786,1786,"2020-05-19","Villamanrique Sur","Halimium halimifolium",33,1,5,NA,NA,"Doñana",2020
"1787",1787,1787,"2020-05-19","Villamanrique Sur","Halimium halimifolium",20,1,5,NA,NA,"Doñana",2020
"1788",1788,1788,"2020-05-20","Villamanrique Chaparral","Cistus crispus",8,1,5,NA,NA,"Doñana",2020
"1789",1789,1789,"2020-05-20","Villamanrique Chaparral","Cistus salviifolius",3,1,5,NA,NA,"Doñana",2020
"1790",1790,1790,"2020-05-20","Villamanrique Chaparral","Cistus crispus",40,1,5,NA,NA,"Doñana",2020
"1791",1791,1791,"2020-05-20","Villamanrique Chaparral","Cistus crispus",16,1,5,NA,NA,"Doñana",2020
"1792",1792,1792,"2020-05-20","Villamanrique Chaparral","Cistus crispus",20,1,5,NA,NA,"Doñana",2020
"1793",1793,1793,"2020-05-20","Villamanrique Chaparral","Cistus crispus",40,1,5,NA,NA,"Doñana",2020
"1794",1794,1794,"2020-05-20","Villamanrique Chaparral","Cistus salviifolius",0,1,5,NA,NA,"Doñana",2020
"1795",1795,1795,"2020-05-20","Villamanrique Chaparral","Cistus salviifolius",0,1,5,NA,NA,"Doñana",2020
"1796",1796,1796,"2020-05-20","Villamanrique Chaparral","Cistus salviifolius",0,1,5,NA,NA,"Doñana",2020
"1797",1797,1797,"2020-05-20","Villamanrique Chaparral","Andryala integrifolia",15,1,5,NA,NA,"Doñana",2020
"1798",1798,1798,"2020-05-20","Villamanrique Chaparral","Cistus salviifolius",2,1,5,NA,NA,"Doñana",2020
"1799",1799,1799,"2020-05-20","Villamanrique Chaparral","Cistus crispus",20,1,5,NA,NA,"Doñana",2020
"1800",1800,1800,"2020-05-20","Villamanrique Chaparral","Cistus crispus",30,1,5,NA,NA,"Doñana",2020
"1801",1801,1801,"2020-05-20","Villamanrique Chaparral","Cistus crispus",40,1,5,NA,NA,"Doñana",2020
"1802",1802,1802,"2020-05-20","Villamanrique Chaparral","Cistus crispus",20,1,5,NA,NA,"Doñana",2020
"1803",1803,1803,"2020-05-20","Villamanrique Chaparral","Cistus crispus",40,1,5,NA,NA,"Doñana",2020
"1804",1804,1804,"2020-05-20","Villamanrique Chaparral","Cistus crispus",5,1,5,NA,NA,"Doñana",2020
"1805",1805,1805,"2020-05-21","Pinar Aznalcazar","Cistus crispus",6,1,5,NA,NA,"Doñana",2020
"1806",1806,1806,"2020-05-21","Pinar Aznalcazar","Galactites tomentosus",9,1,5,NA,NA,"Doñana",2020
"1807",1807,1807,"2020-05-21","Pinar Aznalcazar","Calendula arvensis",6,1,5,NA,NA,"Doñana",2020
"1808",1808,1808,"2020-05-21","Pinar Aznalcazar","Andryala integrifolia",7,1,5,NA,NA,"Doñana",2020
"1809",1809,1809,"2020-05-21","Pinar Aznalcazar","Cistus crispus",11,1,5,NA,NA,"Doñana",2020
"1810",1810,1810,"2020-05-21","Pinar Aznalcazar","Cistus crispus",12,1,5,NA,NA,"Doñana",2020
"1811",1811,1811,"2020-05-21","Pinar Aznalcazar","Lavandula stoechas",3,1,5,NA,NA,"Doñana",2020
"1812",1812,1812,"2020-05-21","Pinar Aznalcazar","Lavandula stoechas",1,1,5,NA,NA,"Doñana",2020
"1813",1813,1813,"2020-05-25","Pinar Hinojos","Halimium commutatum",3,1,6,NA,NA,"Doñana",2020
"1814",1814,1814,"2020-05-25","Pinar Hinojos","Leontodon hispidus",15,1,6,NA,NA,"Doñana",2020
"1815",1815,1815,"2020-05-25","Pinar Hinojos","Anthemis arvensis",26,1,6,NA,NA,"Doñana",2020
"1816",1816,1816,"2020-05-25","Pinar Hinojos","Echium plantagineum",13,1,6,NA,NA,"Doñana",2020
"1817",1817,1817,"2020-05-25","Pinar Hinojos","Halimium commutatum",1,1,6,NA,NA,"Doñana",2020
"1818",1818,1818,"2020-05-25","Pinar Hinojos","Halimium commutatum",2,1,6,NA,NA,"Doñana",2020
"1819",1819,1819,"2020-05-25","Pinar Hinojos","Halimium commutatum",3,1,6,NA,NA,"Doñana",2020
"1820",1820,1820,"2020-05-26","Pinar Puebla","Cistus salviifolius",5,1,6,NA,NA,"Doñana",2020
"1821",1821,1821,"2020-05-26","Pinar Puebla","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1822",1822,1822,"2020-05-26","Pinar Puebla","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1823",1823,1823,"2020-05-26","Pinar Puebla","Leontodon hispidus",75,1,6,NA,NA,"Doñana",2020
"1824",1824,1824,"2020-05-26","Pinar Puebla","Andryala integrifolia",67,1,6,NA,NA,"Doñana",2020
"1825",1825,1825,"2020-05-26","Pinar Puebla","Silene colorata",48,1,6,NA,NA,"Doñana",2020
"1826",1826,1826,"2020-05-26","Pinar Puebla","Tolpis barbata",3,1,6,NA,NA,"Doñana",2020
"1827",1827,1827,"2020-05-26","Pinar Puebla","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1828",1828,1828,"2020-05-26","Pinar Puebla","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1829",1829,1829,"2020-05-26","Pinar Puebla","Cistus salviifolius",12,1,6,NA,NA,"Doñana",2020
"1830",1830,1830,"2020-05-26","Pinar Puebla","Cistus salviifolius",3,1,6,NA,NA,"Doñana",2020
"1831",1831,1831,"2020-05-26","Pinar Puebla","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1832",1832,1832,"2020-05-26","Pinar Puebla","Cistus salviifolius",2,1,6,NA,NA,"Doñana",2020
"1833",1833,1833,"2020-05-26","Pinar Puebla","Cistus salviifolius",2,1,6,NA,NA,"Doñana",2020
"1834",1834,1834,"2020-05-26","Pinar Puebla","Cistus salviifolius",3,1,6,NA,NA,"Doñana",2020
"1835",1835,1835,"2020-05-26","Pinar Puebla","Cistus salviifolius",2,1,6,NA,NA,"Doñana",2020
"1836",1836,1836,"2020-05-27","Villamanrique Sur","Cistus crispus",20,1,6,NA,NA,"Doñana",2020
"1837",1837,1837,"2020-05-27","Villamanrique Sur","Leontodon hispidus",5,1,6,NA,NA,"Doñana",2020
"1838",1838,1838,"2020-05-27","Villamanrique Sur","Andryala integrifolia",46,1,6,NA,NA,"Doñana",2020
"1839",1839,1839,"2020-05-27","Villamanrique Sur","Anthemis arvensis",3,1,6,NA,NA,"Doñana",2020
"1840",1840,1840,"2020-05-27","Villamanrique Sur","Tolpis barbata",4,1,6,NA,NA,"Doñana",2020
"1841",1841,1841,"2020-05-27","Villamanrique Sur","Silene colorata",5,1,6,NA,NA,"Doñana",2020
"1842",1842,1842,"2020-05-27","Villamanrique Sur","Cistus salviifolius",9,1,6,NA,NA,"Doñana",2020
"1843",1843,1843,"2020-05-27","Villamanrique Sur","Cistus salviifolius",30,1,6,NA,NA,"Doñana",2020
"1844",1844,1844,"2020-05-27","Villamanrique Sur","Cistus salviifolius",10,1,6,NA,NA,"Doñana",2020
"1845",1845,1845,"2020-05-27","Villamanrique Sur","Cistus salviifolius",8,1,6,NA,NA,"Doñana",2020
"1846",1846,1846,"2020-05-27","Villamanrique Sur","Cistus salviifolius",30,1,6,NA,NA,"Doñana",2020
"1847",1847,1847,"2020-05-27","Villamanrique Sur","Halimium halimifolium",40,1,6,NA,NA,"Doñana",2020
"1848",1848,1848,"2020-05-27","Villamanrique Sur","Halimium halimifolium",25,1,6,NA,NA,"Doñana",2020
"1849",1849,1849,"2020-05-27","Villamanrique Sur","Halimium halimifolium",45,1,6,NA,NA,"Doñana",2020
"1850",1850,1850,"2020-05-27","Villamanrique Sur","Halimium halimifolium",30,1,6,NA,NA,"Doñana",2020
"1851",1851,1851,"2020-05-27","Villamanrique Sur","Halimium halimifolium",20,1,6,NA,NA,"Doñana",2020
"1852",1852,1852,"2020-05-27","Villamanrique Sur","Halimium halimifolium",40,1,6,NA,NA,"Doñana",2020
"1853",1853,1853,"2020-05-27","Villamanrique Sur","Halimium halimifolium",35,1,6,NA,NA,"Doñana",2020
"1854",1854,1854,"2020-05-27","Villamanrique Sur","Halimium halimifolium",17,1,6,NA,NA,"Doñana",2020
"1855",1855,1855,"2020-05-27","Villamanrique Sur","Halimium halimifolium",6,1,6,NA,NA,"Doñana",2020
"1856",1856,1856,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1857",1857,1857,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",3,1,6,NA,NA,"Doñana",2020
"1858",1858,1858,"2020-05-28","Villamanrique Chaparral","Andryala integrifolia",6,1,6,NA,NA,"Doñana",2020
"1859",1859,1859,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",2,1,6,NA,NA,"Doñana",2020
"1860",1860,1860,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",10,1,6,NA,NA,"Doñana",2020
"1861",1861,1861,"2020-05-28","Villamanrique Chaparral","Cistus crispus",1,1,6,NA,NA,"Doñana",2020
"1862",1862,1862,"2020-05-28","Villamanrique Chaparral","Cistus crispus",18,1,6,NA,NA,"Doñana",2020
"1863",1863,1863,"2020-05-28","Villamanrique Chaparral","Cistus crispus",20,1,6,NA,NA,"Doñana",2020
"1864",1864,1864,"2020-05-28","Villamanrique Chaparral","Cistus crispus",8,1,6,NA,NA,"Doñana",2020
"1865",1865,1865,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",2,1,6,NA,NA,"Doñana",2020
"1866",1866,1866,"2020-05-28","Villamanrique Chaparral","Cistus crispus",25,1,6,NA,NA,"Doñana",2020
"1867",1867,1867,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",1,1,6,NA,NA,"Doñana",2020
"1868",1868,1868,"2020-05-28","Villamanrique Chaparral","Cistus salviifolius",12,1,6,NA,NA,"Doñana",2020
"1869",1869,1869,"2020-05-29","Pinar Aznalcazar","Cistus crispus",3,1,6,NA,NA,"Doñana",2020
"1870",1870,1870,"2020-05-29","Pinar Aznalcazar","Cistus crispus",5,1,6,NA,NA,"Doñana",2020
"1871",1871,1871,"2020-05-29","Pinar Aznalcazar","Cistus crispus",14,1,6,NA,NA,"Doñana",2020
"1872",1872,1872,"2020-05-29","Pinar Aznalcazar","Rosmarinus officinalis",8,1,6,NA,NA,"Doñana",2020
"1873",1873,1873,"2020-05-29","Pinar Aznalcazar","Galactites tomentosus",8,1,6,NA,NA,"Doñana",2020
"1874",1874,1874,"2020-05-29","Pinar Aznalcazar","Andryala integrifolia",4,1,6,NA,NA,"Doñana",2020
"1875",1875,1875,"2020-05-29","Pinar Aznalcazar","Leontodon hispidus",5,1,6,NA,NA,"Doñana",2020
"1876",1876,1876,"2021-03-09","Pinar Aznalcazar","Anemone palmata",2,NA,1,1,NA,"Doñana",2021
"1877",1877,1877,"2021-03-09","Pinar Aznalcazar","Aristolochia baetica",2,NA,1,1,NA,"Doñana",2021
"1878",1878,1878,"2021-03-09","Pinar Aznalcazar","Cistus salviifolius",100,NA,1,1,NA,"Doñana",2021
"1879",1879,1879,"2021-03-09","Pinar Aznalcazar","Lavandula stoechas",2455,NA,1,1,NA,"Doñana",2021
"1880",1880,1880,"2021-03-09","Pinar Aznalcazar","Rosmarinus officinalis",5145,NA,1,1,NA,"Doñana",2021
"1881",1881,1881,"2021-03-02","Pinar Hinojos","Cerinthe major",6,NA,1,1,NA,"Doñana",2021
"1882",1882,1882,"2021-03-02","Pinar Hinojos","Halimium calycinum",521,NA,1,1,NA,"Doñana",2021
"1883",1883,1883,"2021-03-02","Pinar Hinojos","Retama sphaerocarpa",93,NA,1,1,NA,"Doñana",2021
"1884",1884,1884,"2021-03-02","Pinar Hinojos","Ulex australis",3200,NA,1,1,NA,"Doñana",2021
"1885",1885,1885,"2021-03-11","Pinar Hinojos","Brassica barrelieri",18,NA,2,1,NA,"Doñana",2021
"1886",1886,1886,"2021-03-11","Pinar Hinojos","Cerinthe major",18,NA,2,1,NA,"Doñana",2021
"1887",1887,1887,"2021-03-11","Pinar Hinojos","Erodium aethiopicam",73,NA,2,1,NA,"Doñana",2021
"1888",1888,1888,"2021-03-11","Pinar Hinojos","Halimium calycinum",668,NA,2,1,NA,"Doñana",2021
"1889",1889,1889,"2021-03-11","Pinar Hinojos","Oxalis pes-caprae",6,NA,2,1,NA,"Doñana",2021
"1890",1890,1890,"2021-03-11","Pinar Hinojos","Retama sphaerocarpa",8998,NA,2,1,NA,"Doñana",2021
"1891",1891,1891,"2021-03-11","Pinar Hinojos","Silene colorata",7,NA,2,1,NA,"Doñana",2021
"1892",1892,1892,"2021-03-11","Pinar Hinojos","Tuberaria guttata",4,NA,2,1,NA,"Doñana",2021
"1893",1893,1893,"2021-03-11","Pinar Hinojos","Ulex australis",525,NA,2,1,NA,"Doñana",2021
"1894",1894,1894,"2021-03-19","Pinar Hinojos","Brassica barrelieri",8,NA,3,1,NA,"Doñana",2021
"1895",1895,1895,"2021-03-19","Pinar Hinojos","Cerinthe major",64,NA,3,1,NA,"Doñana",2021
"1896",1896,1896,"2021-03-19","Pinar Hinojos","Cistus salviifolius",96,NA,3,1,NA,"Doñana",2021
"1897",1897,1897,"2021-03-19","Pinar Hinojos","Erodium aethiopicam",113,NA,3,1,NA,"Doñana",2021
"1898",1898,1898,"2021-03-19","Pinar Hinojos","Fritillaria lusitanica",2,NA,3,1,NA,"Doñana",2021
"1899",1899,1899,"2021-03-19","Pinar Hinojos","Halimium calycinum",874,NA,3,1,NA,"Doñana",2021
"1900",1900,1900,"2021-03-19","Pinar Hinojos","Oxalis pes-caprae",3,NA,3,1,NA,"Doñana",2021
"1901",1901,1901,"2021-03-19","Pinar Hinojos","Retama sphaerocarpa",2923,NA,3,1,NA,"Doñana",2021
"1902",1902,1902,"2021-03-19","Pinar Hinojos","Ulex australis",162,NA,3,1,NA,"Doñana",2021
"1903",1903,1903,"2021-03-31","Pinar Hinojos","Aetheorhiza bulbosa",33,NA,4,1,NA,"Doñana",2021
"1904",1904,1904,"2021-03-31","Pinar Hinojos","Anemone palmata",8,NA,4,1,NA,"Doñana",2021
"1905",1905,1905,"2021-03-31","Pinar Hinojos","Arctotheca calendula",3,NA,4,1,NA,"Doñana",2021
"1906",1906,1906,"2021-03-31","Pinar Hinojos","Cerinthe major",79,NA,4,1,NA,"Doñana",2021
"1907",1907,1907,"2021-03-31","Pinar Hinojos","Cistus salviifolius",175,NA,4,1,NA,"Doñana",2021
"1908",1908,1908,"2021-03-31","Pinar Hinojos","Echium plantagineum",49,NA,4,1,NA,"Doñana",2021
"1909",1909,1909,"2021-03-31","Pinar Hinojos","Erodium aethiopicam",143,NA,4,1,NA,"Doñana",2021
"1910",1910,1910,"2021-03-31","Pinar Hinojos","Halimium calycinum",962,NA,4,1,NA,"Doñana",2021
"1911",1911,1911,"2021-03-31","Pinar Hinojos","Lavandula stoechas",927,NA,4,1,NA,"Doñana",2021
"1912",1912,1912,"2021-03-31","Pinar Hinojos","Leontodon longirostris",106,NA,4,1,NA,"Doñana",2021
"1913",1913,1913,"2021-03-31","Pinar Hinojos","Linaria Spartea",6,NA,4,1,NA,"Doñana",2021
"1914",1914,1914,"2021-03-31","Pinar Hinojos","Linum bienne",8,NA,4,1,NA,"Doñana",2021
"1915",1915,1915,"2021-03-31","Pinar Hinojos","Lupinus micranthus",33,NA,4,1,NA,"Doñana",2021
"1916",1916,1916,"2021-03-31","Pinar Hinojos","Orobanche ramosa",60,NA,4,1,NA,"Doñana",2021
"1917",1917,1917,"2021-03-31","Pinar Hinojos","Retama sphaerocarpa",1908,NA,4,1,NA,"Doñana",2021
"1918",1918,1918,"2021-03-31","Pinar Hinojos","Ulex australis",55,NA,4,1,NA,"Doñana",2021
"1919",1919,1919,"2021-04-09","Pinar Hinojos","Aetheorhiza bulbosa",42,NA,5,1,NA,"Doñana",2021
"1920",1920,1920,"2021-04-09","Pinar Hinojos","Arctotheca calendula",3,NA,5,1,NA,"Doñana",2021
"1921",1921,1921,"2021-04-09","Pinar Hinojos","Carduus meonanthus",4,NA,5,1,NA,"Doñana",2021
"1922",1922,1922,"2021-04-09","Pinar Hinojos","Cerinthe major",81,NA,5,1,NA,"Doñana",2021
"1923",1923,1923,"2021-04-09","Pinar Hinojos","Cistus libanotis",56,NA,5,1,NA,"Doñana",2021
"1924",1924,1924,"2021-04-09","Pinar Hinojos","Cistus salviifolius",143,NA,5,1,NA,"Doñana",2021
"1925",1925,1925,"2021-04-09","Pinar Hinojos","Crepis vesicaria",22,NA,5,1,NA,"Doñana",2021
"1926",1926,1926,"2021-04-09","Pinar Hinojos","Echium plantagineum",109,NA,5,1,NA,"Doñana",2021
"1927",1927,1927,"2021-04-09","Pinar Hinojos","Erodium aethiopicam",81,NA,5,1,NA,"Doñana",2021
"1928",1928,1928,"2021-04-09","Pinar Hinojos","Halimium calycinum",357,NA,5,1,NA,"Doñana",2021
"1929",1929,1929,"2021-04-09","Pinar Hinojos","Lavandula stoechas",1897,NA,5,1,NA,"Doñana",2021
"1930",1930,1930,"2021-04-09","Pinar Hinojos","Linaria Spartea",5,NA,5,1,NA,"Doñana",2021
"1931",1931,1931,"2021-04-09","Pinar Hinojos","Lupinus micranthus",120,NA,5,1,NA,"Doñana",2021
"1932",1932,1932,"2021-04-09","Pinar Hinojos","Retama sphaerocarpa",97,NA,5,1,NA,"Doñana",2021
"1933",1933,1933,"2021-04-09","Pinar Hinojos","Urospermum picroides",20,NA,5,1,NA,"Doñana",2021
"1934",1934,1934,"2021-04-21","Pinar Hinojos","Cerinthe major",35,NA,6,1,NA,"Doñana",2021
"1935",1935,1935,"2021-04-21","Pinar Hinojos","Chamaemelum mixtum",174,NA,6,1,NA,"Doñana",2021
"1936",1936,1936,"2021-04-21","Pinar Hinojos","Cistus libanotis",343,NA,6,1,NA,"Doñana",2021
"1937",1937,1937,"2021-04-21","Pinar Hinojos","Cistus salviifolius",9,NA,6,1,NA,"Doñana",2021
"1938",1938,1938,"2021-04-21","Pinar Hinojos","Crepis vesicaria",128,NA,6,1,NA,"Doñana",2021
"1939",1939,1939,"2021-04-21","Pinar Hinojos","Echium plantagineum",78,NA,6,1,NA,"Doñana",2021
"1940",1940,1940,"2021-04-21","Pinar Hinojos","Erodium aethiopicam",38,NA,6,1,NA,"Doñana",2021
"1941",1941,1941,"2021-04-21","Pinar Hinojos","Halimium calycinum",20,NA,6,1,NA,"Doñana",2021
"1942",1942,1942,"2021-04-21","Pinar Hinojos","Halimium halimifolium",11,NA,6,1,NA,"Doñana",2021
"1943",1943,1943,"2021-04-21","Pinar Hinojos","Lavandula stoechas",269,NA,6,1,NA,"Doñana",2021
"1944",1944,1944,"2021-04-21","Pinar Hinojos","Leontodon longirostris",890,NA,6,1,NA,"Doñana",2021
"1945",1945,1945,"2021-04-21","Pinar Hinojos","Linaria Spartea",2,NA,6,1,NA,"Doñana",2021
"1946",1946,1946,"2021-04-21","Pinar Hinojos","Linum bienne",5,NA,6,1,NA,"Doñana",2021
"1947",1947,1947,"2021-04-21","Pinar Hinojos","Orobanche ramosa",11,NA,6,1,NA,"Doñana",2021
"1948",1948,1948,"2021-04-21","Pinar Hinojos","Silene colorata",14,NA,6,1,NA,"Doñana",2021
"1949",1949,1949,"2021-04-21","Pinar Hinojos","Tuberaria guttata",3,NA,6,1,NA,"Doñana",2021
"1950",1950,1950,"2021-05-03","Pinar Hinojos","Andryala integrifolia",3,NA,7,1,NA,"Doñana",2021
"1951",1951,1951,"2021-05-03","Pinar Hinojos","Cerinthe major",19,NA,7,1,NA,"Doñana",2021
"1952",1952,1952,"2021-05-03","Pinar Hinojos","Chamaemelum mixtum",363,NA,7,1,NA,"Doñana",2021
"1953",1953,1953,"2021-05-03","Pinar Hinojos","Cistus libanotis",18,NA,7,1,NA,"Doñana",2021
"1954",1954,1954,"2021-05-03","Pinar Hinojos","Crepis vesicaria",27,NA,7,1,NA,"Doñana",2021
"1955",1955,1955,"2021-05-03","Pinar Hinojos","Echium plantagineum",30,NA,7,1,NA,"Doñana",2021
"1956",1956,1956,"2021-05-03","Pinar Hinojos","Erodium aethiopicam",12,NA,7,1,NA,"Doñana",2021
"1957",1957,1957,"2021-05-03","Pinar Hinojos","Halimium halimifolium",114,NA,7,1,NA,"Doñana",2021
"1958",1958,1958,"2021-05-03","Pinar Hinojos","Lavandula stoechas",84,NA,7,1,NA,"Doñana",2021
"1959",1959,1959,"2021-05-03","Pinar Hinojos","Leontodon longirostris",844,NA,7,1,NA,"Doñana",2021
"1960",1960,1960,"2021-05-03","Pinar Hinojos","Muscari comosum",49,NA,7,1,NA,"Doñana",2021
"1961",1961,1961,"2021-05-03","Pinar Hinojos","Silene colorata",31,NA,7,1,NA,"Doñana",2021
"1962",1962,1962,"2021-05-03","Pinar Hinojos","Tuberaria guttata",20,NA,7,1,NA,"Doñana",2021
"1963",1963,1963,"2021-05-12","Pinar Hinojos","Andryala integrifolia",53,NA,8,1,NA,"Doñana",2021
"1964",1964,1964,"2021-05-12","Pinar Hinojos","Cerinthe major",18,NA,8,1,NA,"Doñana",2021
"1965",1965,1965,"2021-05-12","Pinar Hinojos","Chamaemelum mixtum",287,NA,8,1,NA,"Doñana",2021
"1966",1966,1966,"2021-05-12","Pinar Hinojos","Cistus libanotis",1,NA,8,1,NA,"Doñana",2021
"1967",1967,1967,"2021-05-12","Pinar Hinojos","Crepis vesicaria",63,NA,8,1,NA,"Doñana",2021
"1968",1968,1968,"2021-05-12","Pinar Hinojos","Echium plantagineum",6,NA,8,1,NA,"Doñana",2021
"1969",1969,1969,"2021-05-12","Pinar Hinojos","Erodium aethiopicam",26,NA,8,1,NA,"Doñana",2021
"1970",1970,1970,"2021-05-12","Pinar Hinojos","Halimium halimifolium",175,NA,8,1,NA,"Doñana",2021
"1971",1971,1971,"2021-05-12","Pinar Hinojos","Lavandula stoechas",18,NA,8,1,NA,"Doñana",2021
"1972",1972,1972,"2021-05-12","Pinar Hinojos","Leontodon longirostris",91,NA,8,1,NA,"Doñana",2021
"1973",1973,1973,"2021-05-12","Pinar Hinojos","Linaria Spartea",3,NA,8,1,NA,"Doñana",2021
"1974",1974,1974,"2021-05-12","Pinar Hinojos","Muscari comosum",68,NA,8,1,NA,"Doñana",2021
"1975",1975,1975,"2021-05-12","Pinar Hinojos","Silene colorata",28,NA,8,1,NA,"Doñana",2021
"1976",1976,1976,"2021-05-24","Pinar Hinojos","Andryala integrifolia",280,NA,9,1,NA,"Doñana",2021
"1977",1977,1977,"2021-05-24","Pinar Hinojos","Chamaemelum mixtum",72,NA,9,1,NA,"Doñana",2021
"1978",1978,1978,"2021-05-24","Pinar Hinojos","Crepis vesicaria",72,NA,9,1,NA,"Doñana",2021
"1979",1979,1979,"2021-05-24","Pinar Hinojos","Echium plantagineum",3,NA,9,1,NA,"Doñana",2021
"1980",1980,1980,"2021-05-24","Pinar Hinojos","Erodium aethiopicam",22,NA,9,1,NA,"Doñana",2021
"1981",1981,1981,"2021-05-24","Pinar Hinojos","Halimium halimifolium",156,NA,9,1,NA,"Doñana",2021
"1982",1982,1982,"2021-05-24","Pinar Hinojos","Leontodon longirostris",305,NA,9,1,NA,"Doñana",2021
"1983",1983,1983,"2021-05-24","Pinar Hinojos","Muscari comosum",10,NA,9,1,NA,"Doñana",2021
"1984",1984,1984,"2021-03-10","Pinar Puebla","Anemone palmata",263,NA,1,1,NA,"Doñana",2021
"1985",1985,1985,"2021-03-10","Pinar Puebla","Cistus ladanifer",3,NA,1,1,NA,"Doñana",2021
"1986",1986,1986,"2021-03-10","Pinar Puebla","Cistus salviifolius",692,NA,1,1,NA,"Doñana",2021
"1987",1987,1987,"2021-03-10","Pinar Puebla","Genista hirsuta",340,NA,1,1,NA,"Doñana",2021
"1988",1988,1988,"2021-03-10","Pinar Puebla","Lavandula stoechas",148,NA,1,1,NA,"Doñana",2021
"1989",1989,1989,"2021-03-10","Pinar Puebla","Rosmarinus officinalis",508,NA,1,1,NA,"Doñana",2021
"1990",1990,1990,"2021-03-03","Villamanrique Chaparral","Anemone palmata",4,NA,1,1,NA,"Doñana",2021
"1991",1991,1991,"2021-03-03","Villamanrique Chaparral","Aphodelus ramosus",31,NA,1,1,NA,"Doñana",2021
"1992",1992,1992,"2021-03-03","Villamanrique Chaparral","Cistus salviifolius",4,NA,1,1,NA,"Doñana",2021
"1993",1993,1993,"2021-03-03","Villamanrique Chaparral","Lavandula stoechas",780,NA,1,1,NA,"Doñana",2021
"1994",1994,1994,"2021-03-03","Villamanrique Chaparral","Rosmarinus officinalis",3050,NA,1,1,NA,"Doñana",2021
"1995",1995,1995,"2021-03-12","Villamanrique Chaparral","Aphodelus ramosus",2,NA,2,1,NA,"Doñana",2021
"1996",1996,1996,"2021-03-12","Villamanrique Chaparral","Cistus ladanifer",1,NA,2,1,NA,"Doñana",2021
"1997",1997,1997,"2021-03-12","Villamanrique Chaparral","Cistus salviifolius",65,NA,2,1,NA,"Doñana",2021
"1998",1998,1998,"2021-03-12","Villamanrique Chaparral","Lavandula stoechas",1440,NA,2,1,NA,"Doñana",2021
"1999",1999,1999,"2021-03-12","Villamanrique Chaparral","Rosmarinus officinalis",2264,NA,2,1,NA,"Doñana",2021
