"","Site_id","Year","Bosque","Periodo","Planta","Degree","Specialization","Closeness","match.x","tot.visits.pl","pl.mean.fs","se.pl.fs","pl.mean.sn","se.pl.sn","morisita","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","match.y","mean.fs","se.fs","mean.sn","se.sn","total.visits"
"204","Doñana",2021,"Pinar Puebla",3,"Genista hirsuta",0.0833333333333333,0.133333333333333,0,"Doñana_2021_Pinar Puebla_3_Genista hirsuta",1,NA,NA,NA,NA,NA,1.71450468456544,12,5,15.7376630900163,17.43527001229,"Doñana_2021_Pinar Puebla_3",0.84,0.0498887651569859,-0.53147172890475,0.133990471866108,25
"205","Doñana",2021,"Pinar Puebla",3,"Lavandula stoechas",0.166666666666667,0.133333333333333,0.647818075341425,"Doñana_2021_Pinar Puebla_3_Lavandula stoechas",4,NA,NA,NA,NA,NA,1.71450468456544,12,5,15.7376630900163,17.43527001229,"Doñana_2021_Pinar Puebla_3",0.84,0.0498887651569859,-0.53147172890475,0.133990471866108,25
"206","Doñana",2021,"Pinar Puebla",3,"Rosmarinus officinalis",0.0833333333333333,0.222222222222222,0.239812466568131,"Doñana_2021_Pinar Puebla_3_Rosmarinus officinalis",2,NA,NA,NA,NA,NA,1.71450468456544,12,5,15.7376630900163,17.43527001229,"Doñana_2021_Pinar Puebla_3",0.84,0.0498887651569859,-0.53147172890475,0.133990471866108,25
"207","Doñana",2021,"Pinar Puebla",4,"Cistus ladanifer",0.307692307692308,0.05,0.469279265734814,"Doñana_2021_Pinar Puebla_4_Cistus ladanifer",6,NA,NA,NA,NA,0.23450715612507,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"208","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0.461538461538462,0.0851063829787234,0.206458680736161,"Doñana_2021_Pinar Puebla_4_Cistus salviifolius",10,0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,0.314607722022557,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"209","Doñana",2021,"Pinar Puebla",4,"Genista hirsuta",0.0769230769230769,0.117154811715481,0.927171658506202,"Doñana_2021_Pinar Puebla_4_Genista hirsuta",7,NA,NA,NA,NA,0.0268817204301075,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"210","Doñana",2021,"Pinar Puebla",4,"Lavandula stoechas",0.230769230769231,0.0436781609195402,0.498226044162704,"Doñana_2021_Pinar Puebla_4_Lavandula stoechas",5,NA,NA,NA,NA,0.142168414891487,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"211","Doñana",2021,"Pinar Puebla",4,"Leontodon longirostris",0.384615384615385,0.113704368641532,0.58557265905046,"Doñana_2021_Pinar Puebla_4_Leontodon longirostris",30,NA,NA,NA,NA,0.289850577600657,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"212","Doñana",2021,"Pinar Puebla",4,"Rosmarinus officinalis",0.0769230769230769,0,1,"Doñana_2021_Pinar Puebla_4_Rosmarinus officinalis",1,NA,NA,NA,NA,0,0.88774653825158,13,6,64.5943306085041,57.5054631760111,"Doñana_2021_Pinar Puebla_4",0.478571428571429,0.150603472389224,-0.855826565263124,0.251061103076456,59
"213","Doñana",2021,"Pinar Puebla",5,"Andryala arenaria",0.4,0.134806216064407,0.266049219180292,"Doñana_2021_Pinar Puebla_5_Andryala arenaria",13,NA,NA,NA,NA,0.286587909049056,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"214","Doñana",2021,"Pinar Puebla",5,"Cistus ladanifer",0.1,0,1,"Doñana_2021_Pinar Puebla_5_Cistus ladanifer",1,NA,NA,NA,NA,0,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"215","Doñana",2021,"Pinar Puebla",5,"Cistus salviifolius",0.2,0.0716774514683922,0.41495466090163,"Doñana_2021_Pinar Puebla_5_Cistus salviifolius",2,0.375,0.239356776939085,-0.989384439057748,0.801347242767746,0.266898697463481,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"216","Doñana",2021,"Pinar Puebla",5,"Galactites tomentosus",0.3,0.101337086558761,0.607448105310069,"Doñana_2021_Pinar Puebla_5_Galactites tomentosus",4,NA,NA,NA,NA,0.18661386251502,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"217","Doñana",2021,"Pinar Puebla",5,"Lavandula stoechas",0.1,0.0402571987699189,0.72976184557268,"Doñana_2021_Pinar Puebla_5_Lavandula stoechas",1,NA,NA,NA,NA,0.0952380952380952,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"218","Doñana",2021,"Pinar Puebla",5,"Leontodon longirostris",0.2,0.0881632653061225,0.31078734475172,"Doñana_2021_Pinar Puebla_5_Leontodon longirostris",4,NA,NA,NA,NA,0.211782150633998,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"219","Doñana",2021,"Pinar Puebla",5,"Tolpis barbata",0.3,0.117551020408163,0.116831670990003,"Doñana_2021_Pinar Puebla_5_Tolpis barbata",5,NA,NA,NA,NA,0.342216891792004,1.00257536983539,10,7,28.723275233588,26.3481506996831,"Doñana_2021_Pinar Puebla_5",0.375,0.239356776939085,-0.989384439057748,0.801347242767746,30
"220","Doñana",2021,"Pinar Puebla",6,"Andryala arenaria",0.444444444444444,1.02923976608187,0.481447038398938,"Doñana_2021_Pinar Puebla_6_Andryala arenaria",12,NA,NA,NA,NA,0.430970566508305,0.711746146488998,9,4,26.0740486078008,22.5924045199699,"Doñana_2021_Pinar Puebla_6",0.95,0.05,-1.48101304009697,0.121818121925224,26
"221","Doñana",2021,"Pinar Puebla",6,"Andryala integrifolia",0.444444444444444,0.355555555555556,0.21044156902037,"Doñana_2021_Pinar Puebla_6_Andryala integrifolia",5,NA,NA,NA,NA,0.362921501087745,0.711746146488998,9,4,26.0740486078008,22.5924045199699,"Doñana_2021_Pinar Puebla_6",0.95,0.05,-1.48101304009697,0.121818121925224,26
"222","Doñana",2021,"Pinar Puebla",6,"Galactites tomentosus",0.444444444444444,0,1,"Doñana_2021_Pinar Puebla_6_Galactites tomentosus",8,NA,NA,NA,NA,0,0.711746146488998,9,4,26.0740486078008,22.5924045199699,"Doñana_2021_Pinar Puebla_6",0.95,0.05,-1.48101304009697,0.121818121925224,26
"223","Doñana",2021,"Pinar Puebla",6,"Tolpis barbata",0.111111111111111,0.111111111111111,0,"Doñana_2021_Pinar Puebla_6_Tolpis barbata",1,NA,NA,NA,NA,0.380549065420561,0.711746146488998,9,4,26.0740486078008,22.5924045199699,"Doñana_2021_Pinar Puebla_6",0.95,0.05,-1.48101304009697,0.121818121925224,26
"224","Doñana",2021,"Pinar Puebla",7,"Andryala arenaria",0.5,1.42857142857143,0.391478398319927,"Doñana_2021_Pinar Puebla_7_Andryala arenaria",11,NA,NA,NA,NA,0.235179786200194,0.34319689349791,6,4,17.1351453122337,18.9356571543437,"Doñana_2021_Pinar Puebla_7",0.266666666666667,0.19436506316151,-1.61442222952712,0.0307867360223415,19
"225","Doñana",2021,"Pinar Puebla",7,"Galactites tomentosus",0.166666666666667,0,1,"Doñana_2021_Pinar Puebla_7_Galactites tomentosus",2,NA,NA,NA,NA,0,0.34319689349791,6,4,17.1351453122337,18.9356571543437,"Doñana_2021_Pinar Puebla_7",0.266666666666667,0.19436506316151,-1.61442222952712,0.0307867360223415,19
"226","Doñana",2021,"Pinar Puebla",7,"Silene colorata",0.333333333333333,0,1,"Doñana_2021_Pinar Puebla_7_Silene colorata",2,NA,NA,NA,NA,0.235179786200194,0.34319689349791,6,4,17.1351453122337,18.9356571543437,"Doñana_2021_Pinar Puebla_7",0.266666666666667,0.19436506316151,-1.61442222952712,0.0307867360223415,19
"227","Doñana",2021,"Pinar Puebla",7,"Tolpis barbata",0.333333333333333,0.571428571428571,0.0763481391990798,"Doñana_2021_Pinar Puebla_7_Tolpis barbata",4,NA,NA,NA,NA,0,0.34319689349791,6,4,17.1351453122337,18.9356571543437,"Doñana_2021_Pinar Puebla_7",0.266666666666667,0.19436506316151,-1.61442222952712,0.0307867360223415,19
"228","Doñana",2021,"Pinar Puebla",8,"Andryala arenaria",1,1.33333333333333,0,"Doñana_2021_Pinar Puebla_8_Andryala arenaria",5,NA,NA,NA,NA,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","Doñana",2021,"Pinar Puebla",8,"Leontodon longirostris",0.5,0.666666666666667,0,"Doñana_2021_Pinar Puebla_8_Leontodon longirostris",1,NA,NA,NA,NA,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Doñana",2021,"Villamanrique Chaparral",1,"Asphodelus ramosus",0.5,0.0112994350282486,0.596007425894759,"Doñana_2021_Villamanrique Chaparral_1_Asphodelus ramosus",4,NA,NA,NA,NA,0.251570543725179,0.169940678488153,8,4,226.122998758267,224.121692383622,"Doñana_2021_Villamanrique Chaparral_1",NA,NA,NA,NA,127
"231","Doñana",2021,"Villamanrique Chaparral",1,"Cistus salviifolius",0.375,0.00677966101694915,0.94866914196492,"Doñana_2021_Villamanrique Chaparral_1_Cistus salviifolius",4,NA,NA,NA,NA,0.05,0.169940678488153,8,4,226.122998758267,224.121692383622,"Doñana_2021_Villamanrique Chaparral_1",NA,NA,NA,NA,127
"232","Doñana",2021,"Villamanrique Chaparral",1,"Lavandula stoechas",0.125,0.0225988700564972,0,"Doñana_2021_Villamanrique Chaparral_1_Lavandula stoechas",6,NA,NA,NA,NA,0.349859290825762,0.169940678488153,8,4,226.122998758267,224.121692383622,"Doñana_2021_Villamanrique Chaparral_1",NA,NA,NA,NA,127
"233","Doñana",2021,"Villamanrique Chaparral",1,"Rosmarinus officinalis",0.375,0.0329983500824959,0.475661647378941,"Doñana_2021_Villamanrique Chaparral_1_Rosmarinus officinalis",113,NA,NA,NA,NA,0.351429834550941,0.169940678488153,8,4,226.122998758267,224.121692383622,"Doñana_2021_Villamanrique Chaparral_1",NA,NA,NA,NA,127
"234","Doñana",2021,"Villamanrique Chaparral",2,"Cistus salviifolius",0.666666666666667,0.102304147465438,0.318524938508137,"Doñana_2021_Villamanrique Chaparral_2_Cistus salviifolius",12,NA,NA,NA,NA,0.458386088774431,0.294948015623971,9,3,157.487062055082,138.822310404417,"Doñana_2021_Villamanrique Chaparral_2",0.12,0.08,NA,NA,109
"235","Doñana",2021,"Villamanrique Chaparral",2,"Lavandula stoechas",0.222222222222222,0.244897959183673,0.0532399920460146,"Doñana_2021_Villamanrique Chaparral_2_Lavandula stoechas",17,NA,NA,NA,NA,0.559038642644809,0.294948015623971,9,3,157.487062055082,138.822310404417,"Doñana_2021_Villamanrique Chaparral_2",0.12,0.08,NA,NA,109
"236","Doñana",2021,"Villamanrique Chaparral",2,"Rosmarinus officinalis",0.555555555555556,1.1624597207304,0.179165745636273,"Doñana_2021_Villamanrique Chaparral_2_Rosmarinus officinalis",80,NA,NA,NA,NA,0.563996933961436,0.294948015623971,9,3,157.487062055082,138.822310404417,"Doñana_2021_Villamanrique Chaparral_2",0.12,0.08,NA,NA,109
"237","Doñana",2021,"Villamanrique Chaparral",3,"Anemone palmata",0.0909090909090909,0,1,"Doñana_2021_Villamanrique Chaparral_3_Anemone palmata",1,NA,NA,NA,NA,NA,0.404125423068299,11,5,50.2638287113859,44.8953335063279,"Doñana_2021_Villamanrique Chaparral_3",0.51,0.0923502649079656,0.314995833959867,0.18594965849283,46
"238","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.0909090909090909,0,0.35398516288991,"Doñana_2021_Villamanrique Chaparral_3_Cistus ladanifer",1,0.425,0.10361520694913,0.282195072680244,0.274346294265132,NA,0.404125423068299,11,5,50.2638287113859,44.8953335063279,"Doñana_2021_Villamanrique Chaparral_3",0.51,0.0923502649079656,0.314995833959867,0.18594965849283,46
"239","Doñana",2021,"Villamanrique Chaparral",3,"Cistus salviifolius",0.636363636363636,0,0.936075543226633,"Doñana_2021_Villamanrique Chaparral_3_Cistus salviifolius",15,0.68,0.174355957741627,0.349618859755025,0.257400132163696,NA,0.404125423068299,11,5,50.2638287113859,44.8953335063279,"Doñana_2021_Villamanrique Chaparral_3",0.51,0.0923502649079656,0.314995833959867,0.18594965849283,46
"240","Doñana",2021,"Villamanrique Chaparral",3,"Lavandula stoechas",0.181818181818182,0.714285714285714,0.253916606757934,"Doñana_2021_Villamanrique Chaparral_3_Lavandula stoechas",10,NA,NA,NA,NA,NA,0.404125423068299,11,5,50.2638287113859,44.8953335063279,"Doñana_2021_Villamanrique Chaparral_3",0.51,0.0923502649079656,0.314995833959867,0.18594965849283,46
"241","Doñana",2021,"Villamanrique Chaparral",3,"Rosmarinus officinalis",0.272727272727273,1.28571428571429,0.475345019903881,"Doñana_2021_Villamanrique Chaparral_3_Rosmarinus officinalis",19,NA,NA,NA,NA,NA,0.404125423068299,11,5,50.2638287113859,44.8953335063279,"Doñana_2021_Villamanrique Chaparral_3",0.51,0.0923502649079656,0.314995833959867,0.18594965849283,46
"242","Doñana",2021,"Villamanrique Chaparral",4,"Cistus salviifolius",0.909090909090909,0.333333333333333,0.426370022388368,"Doñana_2021_Villamanrique Chaparral_4_Cistus salviifolius",27,0.76,0.0832666399786453,-0.350835551329603,0.172687674850293,NA,1.13281407653832,11,5,19.8465151857828,25.8950376074776,"Doñana_2021_Villamanrique Chaparral_4",0.730555555555556,0.0699134489302431,-0.302290363218717,0.121839692760208,32
"243","Doñana",2021,"Villamanrique Chaparral",4,"Genista hirsuta",0.0909090909090909,0.266666666666667,0.509699451555599,"Doñana_2021_Villamanrique Chaparral_4_Genista hirsuta",2,NA,NA,NA,NA,NA,1.13281407653832,11,5,19.8465151857828,25.8950376074776,"Doñana_2021_Villamanrique Chaparral_4",0.730555555555556,0.0699134489302431,-0.302290363218717,0.121839692760208,32
"244","Doñana",2021,"Villamanrique Chaparral",4,"Lavandula stoechas",0.0909090909090909,0,1,"Doñana_2021_Villamanrique Chaparral_4_Lavandula stoechas",1,NA,NA,NA,NA,NA,1.13281407653832,11,5,19.8465151857828,25.8950376074776,"Doñana_2021_Villamanrique Chaparral_4",0.730555555555556,0.0699134489302431,-0.302290363218717,0.121839692760208,32
"245","Doñana",2021,"Villamanrique Chaparral",4,"Leontodon longirostris",0.0909090909090909,0.166666666666667,0.643792812891978,"Doñana_2021_Villamanrique Chaparral_4_Leontodon longirostris",1,NA,NA,NA,NA,NA,1.13281407653832,11,5,19.8465151857828,25.8950376074776,"Doñana_2021_Villamanrique Chaparral_4",0.730555555555556,0.0699134489302431,-0.302290363218717,0.121839692760208,32
"246","Doñana",2021,"Villamanrique Chaparral",4,"Rosmarinus officinalis",0.0909090909090909,0.166666666666667,0.172912524653084,"Doñana_2021_Villamanrique Chaparral_4_Rosmarinus officinalis",1,NA,NA,NA,NA,NA,1.13281407653832,11,5,19.8465151857828,25.8950376074776,"Doñana_2021_Villamanrique Chaparral_4",0.730555555555556,0.0699134489302431,-0.302290363218717,0.121839692760208,32
"247","Doñana",2021,"Villamanrique Chaparral",5,"Cistus crispus",0.285714285714286,0.14968814968815,0.471725072638043,"Doñana_2021_Villamanrique Chaparral_5_Cistus crispus",6,0.523809523809524,0.19047619047619,-0.549201163154103,0.481061837746733,0.207433536674164,1.68516916616386,14,5,31.8182457509202,36.1197482661617,"Doñana_2021_Villamanrique Chaparral_5",0.792592592592593,0.0888707316240914,-0.416340022688232,0.12320426146061,50
"248","Doñana",2021,"Villamanrique Chaparral",5,"Cistus salviifolius",0.928571428571429,0.210372534696859,0.419363146312611,"Doñana_2021_Villamanrique Chaparral_5_Cistus salviifolius",38,0.963636363636364,0.0243934688454522,-0.40250032055637,0.128252471729914,0.152863017055924,1.68516916616386,14,5,31.8182457509202,36.1197482661617,"Doñana_2021_Villamanrique Chaparral_5",0.792592592592593,0.0888707316240914,-0.416340022688232,0.12320426146061,50
"249","Doñana",2021,"Villamanrique Chaparral",5,"Echium plantagineum",0.0714285714285714,0.0627724498692241,0.154901959985743,"Doñana_2021_Villamanrique Chaparral_5_Echium plantagineum",1,NA,NA,NA,NA,0.141420996818664,1.68516916616386,14,5,31.8182457509202,36.1197482661617,"Doñana_2021_Villamanrique Chaparral_5",0.792592592592593,0.0888707316240914,-0.416340022688232,0.12320426146061,50
"250","Doñana",2021,"Villamanrique Chaparral",5,"Genista hirsuta",0.0714285714285714,0.228934817170111,0.796916234413287,"Doñana_2021_Villamanrique Chaparral_5_Genista hirsuta",4,NA,NA,NA,NA,0.0614422057264051,1.68516916616386,14,5,31.8182457509202,36.1197482661617,"Doñana_2021_Villamanrique Chaparral_5",0.792592592592593,0.0888707316240914,-0.416340022688232,0.12320426146061,50
"251","Doñana",2021,"Villamanrique Chaparral",5,"Leontodon longirostris",0.0714285714285714,0.0603394091766185,0.154901959985743,"Doñana_2021_Villamanrique Chaparral_5_Leontodon longirostris",1,NA,NA,NA,NA,0.055609756097561,1.68516916616386,14,5,31.8182457509202,36.1197482661617,"Doñana_2021_Villamanrique Chaparral_5",0.792592592592593,0.0888707316240914,-0.416340022688232,0.12320426146061,50
"252","Doñana",2021,"Villamanrique Chaparral",6,"Cistus crispus",0.523809523809524,0.610169491525424,0.73048845710989,"Doñana_2021_Villamanrique Chaparral_6_Cistus crispus",55,0.666666666666667,0.1,0.499600310673664,0.130335949159788,NA,0.927221669722971,21,5,74.3884879284135,69.7575088220357,"Doñana_2021_Villamanrique Chaparral_6",0.715789473684211,0.0578681491314759,-0.0269884286414798,0.108393577400367,85
"253","Doñana",2021,"Villamanrique Chaparral",6,"Cistus salviifolius",0.428571428571429,0.213559322033898,0.590618886195004,"Doñana_2021_Villamanrique Chaparral_6_Cistus salviifolius",15,0.76,0.0653197264742181,-0.442716380732383,0.130279590571532,NA,0.927221669722971,21,5,74.3884879284135,69.7575088220357,"Doñana_2021_Villamanrique Chaparral_6",0.715789473684211,0.0578681491314759,-0.0269884286414798,0.108393577400367,85
"254","Doñana",2021,"Villamanrique Chaparral",6,"Echium plantagineum",0.19047619047619,0.099329917225069,0.802003875530348,"Doñana_2021_Villamanrique Chaparral_6_Echium plantagineum",8,NA,NA,NA,NA,NA,0.927221669722971,21,5,74.3884879284135,69.7575088220357,"Doñana_2021_Villamanrique Chaparral_6",0.715789473684211,0.0578681491314759,-0.0269884286414798,0.108393577400367,85
"255","Doñana",2021,"Villamanrique Chaparral",6,"Galactites tomentosus",0.0952380952380952,0,1,"Doñana_2021_Villamanrique Chaparral_6_Galactites tomentosus",4,NA,NA,NA,NA,NA,0.927221669722971,21,5,74.3884879284135,69.7575088220357,"Doñana_2021_Villamanrique Chaparral_6",0.715789473684211,0.0578681491314759,-0.0269884286414798,0.108393577400367,85
"256","Doñana",2021,"Villamanrique Chaparral",6,"Leontodon longirostris",0.0952380952380952,0,1,"Doñana_2021_Villamanrique Chaparral_6_Leontodon longirostris",3,NA,NA,NA,NA,NA,0.927221669722971,21,5,74.3884879284135,69.7575088220357,"Doñana_2021_Villamanrique Chaparral_6",0.715789473684211,0.0578681491314759,-0.0269884286414798,0.108393577400367,85
"257","Doñana",2021,"Villamanrique Chaparral",7,"Cistus crispus",0.739130434782609,0.0635451505016722,0.760294278769743,"Doñana_2021_Villamanrique Chaparral_7_Cistus crispus",70,0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,0.103848701155346,1.06454106760997,23,5,88.9391283617652,84.6144960909546,"Doñana_2021_Villamanrique Chaparral_7",0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,85
"258","Doñana",2021,"Villamanrique Chaparral",7,"Cistus salviifolius",0.0434782608695652,0.0321852060982496,0.80804127999344,"Doñana_2021_Villamanrique Chaparral_7_Cistus salviifolius",1,NA,NA,NA,NA,0.00440944881889764,1.06454106760997,23,5,88.9391283617652,84.6144960909546,"Doñana_2021_Villamanrique Chaparral_7",0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,85
"259","Doñana",2021,"Villamanrique Chaparral",7,"Echium plantagineum",0.173913043478261,0.0489130434782609,0.381818211933384,"Doñana_2021_Villamanrique Chaparral_7_Echium plantagineum",4,NA,NA,NA,NA,0.154884796890904,1.06454106760997,23,5,88.9391283617652,84.6144960909546,"Doñana_2021_Villamanrique Chaparral_7",0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,85
"260","Doñana",2021,"Villamanrique Chaparral",7,"Galactites tomentosus",0.0869565217391304,0,1,"Doñana_2021_Villamanrique Chaparral_7_Galactites tomentosus",3,NA,NA,NA,NA,0,1.06454106760997,23,5,88.9391283617652,84.6144960909546,"Doñana_2021_Villamanrique Chaparral_7",0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,85
"261","Doñana",2021,"Villamanrique Chaparral",7,"Leontodon longirostris",0.173913043478261,0.0411899313501144,0.944201859204093,"Doñana_2021_Villamanrique Chaparral_7_Leontodon longirostris",7,NA,NA,NA,NA,0.0554455445544555,1.06454106760997,23,5,88.9391283617652,84.6144960909546,"Doñana_2021_Villamanrique Chaparral_7",0.84,0.0581186525805423,-0.375955803173836,0.0764467437548415,85
"262","Doñana",2021,"Villamanrique Chaparral",8,"Andryala integrifolia",0.0588235294117647,0.222222222222222,0.502506640770873,"Doñana_2021_Villamanrique Chaparral_8_Andryala integrifolia",6,NA,NA,NA,NA,0.2527350147396,0.805819546456041,17,5,48.62530031702,42.7525065972761,"Doñana_2021_Villamanrique Chaparral_8",0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,58
"263","Doñana",2021,"Villamanrique Chaparral",8,"Cistus crispus",0.470588235294118,0.189189189189189,0.815173266032829,"Doñana_2021_Villamanrique Chaparral_8_Cistus crispus",28,0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,0.075,0.805819546456041,17,5,48.62530031702,42.7525065972761,"Doñana_2021_Villamanrique Chaparral_8",0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,58
"264","Doñana",2021,"Villamanrique Chaparral",8,"Echium plantagineum",0.352941176470588,0.181818181818182,0.380603835597146,"Doñana_2021_Villamanrique Chaparral_8_Echium plantagineum",12,NA,NA,NA,NA,0.256370116489339,0.805819546456041,17,5,48.62530031702,42.7525065972761,"Doñana_2021_Villamanrique Chaparral_8",0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,58
"265","Doñana",2021,"Villamanrique Chaparral",8,"Galactites tomentosus",0.117647058823529,0,1,"Doñana_2021_Villamanrique Chaparral_8_Galactites tomentosus",2,NA,NA,NA,NA,0,0.805819546456041,17,5,48.62530031702,42.7525065972761,"Doñana_2021_Villamanrique Chaparral_8",0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,58
"266","Doñana",2021,"Villamanrique Chaparral",8,"Leontodon longirostris",0.235294117647059,0.222222222222222,0.631772376328477,"Doñana_2021_Villamanrique Chaparral_8_Leontodon longirostris",10,NA,NA,NA,NA,0.266663270763823,0.805819546456041,17,5,48.62530031702,42.7525065972761,"Doñana_2021_Villamanrique Chaparral_8",0.74,0.103494497975067,-0.515252546134873,0.0673665941091252,58
"267","Doñana",2021,"Villamanrique Chaparral",9,"Andryala integrifolia",0.142857142857143,NA,1,"Doñana_2021_Villamanrique Chaparral_9_Andryala integrifolia",1,NA,NA,NA,NA,0,0,7,4,29.3595036472254,29.8446217048559,"Doñana_2021_Villamanrique Chaparral_9",0.333333333333333,0.333333333333333,-0.721606884879216,NA,22
"268","Doñana",2021,"Villamanrique Chaparral",9,"Echium plantagineum",0.571428571428571,NA,1,"Doñana_2021_Villamanrique Chaparral_9_Echium plantagineum",11,NA,NA,NA,NA,0,0,7,4,29.3595036472254,29.8446217048559,"Doñana_2021_Villamanrique Chaparral_9",0.333333333333333,0.333333333333333,-0.721606884879216,NA,22
"269","Doñana",2021,"Villamanrique Chaparral",9,"Myrtus communis",0.142857142857143,NA,1,"Doñana_2021_Villamanrique Chaparral_9_Myrtus communis",9,NA,NA,NA,NA,0,0,7,4,29.3595036472254,29.8446217048559,"Doñana_2021_Villamanrique Chaparral_9",0.333333333333333,0.333333333333333,-0.721606884879216,NA,22
"270","Doñana",2021,"Villamanrique Chaparral",9,"Scolymus hispanicus",0.142857142857143,NA,1,"Doñana_2021_Villamanrique Chaparral_9_Scolymus hispanicus",1,NA,NA,NA,NA,0,0,7,4,29.3595036472254,29.8446217048559,"Doñana_2021_Villamanrique Chaparral_9",0.333333333333333,0.333333333333333,-0.721606884879216,NA,22
"271","Doñana",2021,"Villamanrique Sur",1,"Cistus salviifolius",1,1.23076923076923,0.149478028640136,"Doñana_2021_Villamanrique Sur_1_Cistus salviifolius",32,NA,NA,NA,NA,0.212271973466003,0.367156878440682,9,2,22.9336717399124,22.5388553391693,"Doñana_2021_Villamanrique Sur_1",NA,NA,NA,NA,37
"272","Doñana",2021,"Villamanrique Sur",1,"Rosmarinus officinalis",0.111111111111111,0.769230769230769,0.474457304793452,"Doñana_2021_Villamanrique Sur_1_Rosmarinus officinalis",5,NA,NA,NA,NA,0.212271973466003,0.367156878440682,9,2,22.9336717399124,22.5388553391693,"Doñana_2021_Villamanrique Sur_1",NA,NA,NA,NA,37
"273","Doñana",2021,"Villamanrique Sur",2,"Cistus salviifolius",1,1.375,0.0850315907010943,"Doñana_2021_Villamanrique Sur_2_Cistus salviifolius",78,0.963636363636364,0.0243934688454522,0.554750055660102,0.116560246577856,0.347274689692391,0.165711937025918,13,2,77.5657931340857,47.4552420708187,"Doñana_2021_Villamanrique Sur_2",0.963636363636364,0.0243934688454522,0.554750055660102,0.116560246577856,93
"274","Doñana",2021,"Villamanrique Sur",2,"Rosmarinus officinalis",0.0769230769230769,0.625,0.323911455645725,"Doñana_2021_Villamanrique Sur_2_Rosmarinus officinalis",15,NA,NA,NA,NA,0.347274689692391,0.165711937025918,13,2,77.5657931340857,47.4552420708187,"Doñana_2021_Villamanrique Sur_2",0.963636363636364,0.0243934688454522,0.554750055660102,0.116560246577856,93
"275","Doñana",2021,"Villamanrique Sur",4,"Cistus salviifolius",0.9375,1.27272727272727,0.373282191871612,"Doñana_2021_Villamanrique Sur_4_Cistus salviifolius",49,0.92,0.032659863237109,-0.18479287546908,0.197335441673199,0.0755822921486966,0.782498617906801,16,2,40.7517920587441,37.7359245282264,"Doñana_2021_Villamanrique Sur_4",0.92,0.032659863237109,-0.18479287546908,0.197335441673199,54
"276","Doñana",2021,"Villamanrique Sur",4,"Halimium halimifolium",0.25,0.727272727272727,0.589198219609629,"Doñana_2021_Villamanrique Sur_4_Halimium halimifolium",5,NA,NA,NA,NA,0.0755822921486966,0.782498617906801,16,2,40.7517920587441,37.7359245282264,"Doñana_2021_Villamanrique Sur_4",0.92,0.032659863237109,-0.18479287546908,0.197335441673199,54
