"Site_id","Year","Bosque","Periodo","Especies","norm_degree","weight_closeness","d"
"Gorbea",2020,"4",2,"Eristalis tenax",0.4,0.0435721461230085,0.577020076353311
"Gorbea",2020,"4",2,"Andrena minutula",0.2,0.0228856310191281,0.395469022438916
"Gorbea",2020,"4",2,"Lasioglossum sp",0.2,0.0228856310191281,0.395469022438916
"Gorbea",2020,"4",2,"Bombus ruderatus",0.2,0.0228856310191281,0.395469022438916
"Gorbea",2020,"4",2,"Bombus sylvestris",0.2,0.0228856310191281,0.395469022438916
"Gorbea",2020,"4",2,"Apis mellifera",0.4,0.0572297145655234,0.3691520410362
"Gorbea",2020,"4",2,"Cerambycidae",0.2,0.0284682010010796,0.658696902757007
"Gorbea",2020,"4",2,"Bombus terrestris",0.2,0.0284682010010796,0.658696902757007
"Gorbea",2020,"4",2,"Bombus sp.",0.8,0.0617827950690913,0.236077231627964
"Gorbea",2020,"1",3,"Sphaerophoria scripta",0.111111111111111,0,1
"Gorbea",2020,"1",3,"Eupeodes corollae",0.111111111111111,0.0167029385820908,0.547890167337902
"Gorbea",2020,"1",3,"Andrena flavipes",0.222222222222222,0.0484355073490577,0.247446282617704
"Gorbea",2020,"1",3,"Andrena agilissima",0.111111111111111,0,1
"Gorbea",2020,"1",3,"Platycheirus albimanus",0.111111111111111,0.0153142419593087,0.10057098880306
"Gorbea",2020,"1",3,"Lasioglossum calceatum",0.111111111111111,0.0167029385820908,0.547890167337902
"Gorbea",2020,"1",3,"Melanostoma scalare",0.111111111111111,0.0161990002685901,0.744750075828838
"Gorbea",2020,"1",3,"Lasioglossum sp",0.111111111111111,0.0167029385820908,0.547890167337902
"Gorbea",2020,"1",3,"Bombus pascuorum",0.111111111111111,0.0161990002685901,0.744750075828838
"Gorbea",2020,"1",3,"Apis mellifera",0.666666666666667,0.0751472623242614,0.344000878845064
"Gorbea",2020,"2",3,"Cheilosia nigripes",0.166666666666667,0.128883774453395,0.494231296602928
"Gorbea",2020,"2",3,"Nomada sp",0.166666666666667,0.0405063291139241,0
"Gorbea",2020,"2",3,"Eupeodes luniger",0.333333333333333,0.105668684645019,0.112530162511622
"Gorbea",2020,"2",3,"Lasioglossum punctatissimum",0.166666666666667,0.0405063291139241,0
"Gorbea",2020,"2",3,"Sphaerophoria scripta",0.166666666666667,0,1
"Gorbea",2020,"2",3,"Apis mellifera",0.166666666666667,0.0400612046181666,0.744041975190184
"Gorbea",2020,"2",3,"Eupeodes corollae",0.166666666666667,0.0375831919613728,0.594316128917787
"Gorbea",2020,"2",3,"Pieris sp",0.833333333333333,0.117599020008167,0.166843656582786
"Gorbea",2020,"1",4,"Sphaerophoria scripta",0.285714285714286,0.0469839343875523,0.115365366898877
"Gorbea",2020,"1",4,"Eupeodes corollae",0.142857142857143,0.0282065248301418,0.264019575597192
"Gorbea",2020,"1",4,"Eristalis tenax",0.142857142857143,0.0282065248301418,0.264019575597192
"Gorbea",2020,"1",4,"Cheilosia nigripes",0.142857142857143,0,0.325610965883009
"Gorbea",2020,"1",4,"Andrena rhyssonota",0.142857142857143,0,0.945166881354991
"Gorbea",2020,"1",4,"Melanostoma scalare",0.142857142857143,0,1
"Gorbea",2020,"1",4,"Episyrphus balteatus",0.142857142857143,0.0263905456423626,0.0376300458447386
"Gorbea",2020,"1",4,"Lasioglossum calceatum",0.142857142857143,0.0263905456423626,0.0376300458447386
"Gorbea",2020,"1",4,"Bombus lapidarius",0.142857142857143,0.0263905456423626,0.0376300458447386
"Gorbea",2020,"1",4,"Andrena sp",0.142857142857143,0.0282065248301418,0.264019575597192
"Gorbea",2020,"1",4,"Cheilosia sp",0.142857142857143,0.0282065248301418,0.264019575597192
"Gorbea",2020,"1",4,"Pieris sp",0.285714285714286,0.046913889826558,0
"Gorbea",2020,"1",4,"Bombus pascuorum",0.142857142857143,0.048603168491739,0.236001449151225
"Gorbea",2020,"1",4,"Apis mellifera",0.285714285714286,0.0282065248301418,0.624953275072118
"Gorbea",2020,"1",4,"Bombylius sp.",0.571428571428571,0.245406146991155,0.443677986407975
"Gorbea",2020,"2",4,"Andrena minutula",0.2,0.0429357798165138,0.410315103301532
"Gorbea",2020,"2",4,"Platycheirus sp",0.2,0.0429357798165138,0.410315103301532
"Gorbea",2020,"2",4,"Arge ochropus",0.2,0.0429357798165138,0.410315103301532
"Gorbea",2020,"2",4,"Aproceros sp",0.2,0.0429357798165138,0.410315103301532
"Gorbea",2020,"2",4,"Eupeodes latifasciatus",0.2,0.0429357798165138,0.410315103301532
"Gorbea",2020,"2",4,"Episyrphus balteatus",0.4,0.0527323943661972,0.010698915763548
"Gorbea",2020,"2",4,"Cheilosia sp",0.2,0.033015873015873,0
"Gorbea",2020,"2",4,"Eupeodes corollae",0.2,0.0845528455284553,0.0991656268839928
"Gorbea",2020,"2",4,"Sphaerophoria scripta",0.2,0,1
"Gorbea",2020,"2",4,"Eupeodes sp.",0.8,0.132895960832313,0.206633815569671
"Gorbea",2020,"3",4,"Melanostoma scalare",0.333333333333333,0.0761904761904762,0.696277693338274
"Gorbea",2020,"3",4,"Lasioglossum calceatum",0.166666666666667,0.0761904761904762,0.333333333333333
"Gorbea",2020,"3",4,"Osmia sp",0.166666666666667,0.163265306122449,0.355332320059283
"Gorbea",2020,"3",4,"Andrena minutuloides",0.166666666666667,0.0714285714285714,0.471679166426281
"Gorbea",2020,"3",4,"Seladonia confusa",0.166666666666667,0.0761904761904762,0
"Gorbea",2020,"3",4,"Lasioglossum morio",0.166666666666667,0,1
"Gorbea",2020,"3",4,"Sphaerophoria scripta",0.166666666666667,0.0761904761904762,0
"Gorbea",2020,"3",4,"Formicidae",0.666666666666667,0.228571428571429,0.160252036308862
"Gorbea",2020,"4",4,"Lasioglossum calceatum",0.142857142857143,0.0797720797720798,0
"Gorbea",2020,"4",4,"Andrena minutuloides",0.142857142857143,0,1
"Gorbea",2020,"4",4,"Formicidae",0.142857142857143,0.0797720797720798,0.55788589130226
"Gorbea",2020,"4",4,"Melanostoma scalare",0.142857142857143,0.195804195804196,0.111754267102404
"Gorbea",2020,"4",4,"Sphaerophoria scripta",0.142857142857143,0,1
"Gorbea",2020,"4",4,"Apis mellifera",0.285714285714286,0.143589743589744,0.234639363011378
"Gorbea",2020,"4",4,"Muscidae NA",0.142857142857143,0,1
"Gorbea",2020,"4",4,"Bombus terrestris",0.428571428571429,0.358974358974359,0.316179432530792
"Gorbea",2020,"5",4,"Andrena sp",0.5,0.0405679513184584,0.00808123125424571
"Gorbea",2020,"5",4,"Cheilosia nigripes",0.25,0.0362976406533575,0.565031544008562
"Gorbea",2020,"5",4,"Halictus rubicundus",0.25,0,1
"Gorbea",2020,"5",4,"Didea sp",0.25,0,1
"Gorbea",2020,"5",4,"Eupeodes luniger",0.25,0.0246305418719212,0.443358623720311
"Gorbea",2020,"5",4,"Merodon sp",0.25,0.028735632183908,0
"Gorbea",2020,"5",4,"Eupeodes sp.",0.25,0.028735632183908,0
"Gorbea",2020,"5",4,"Bombus pascuorum",0.5,0.0405679513184584,0.00808123125424571
"Gorbea",2020,"5",4,"Sphaerophoria scripta",0.25,0.0246305418719212,0.443358623720311
"Gorbea",2020,"5",4,"Pyrgus sp.",0.25,0.028735632183908,0
"Gorbea",2020,"5",4,"Colias croceus",0.25,0.028735632183908,0
"Gorbea",2020,"5",4,"Bombus sp.",0.25,0.0992685475444096,0.488638721050141
"Gorbea",2020,"1",5,"Melanostoma sp",0.0714285714285714,0,1
"Gorbea",2020,"1",5,"Melanostoma scalare",0.0714285714285714,0.00330279496770301,0.734990331370054
"Gorbea",2020,"1",5,"Eupeodes corollae",0.0714285714285714,0.0032785753076353,0.392470303501578
"Gorbea",2020,"1",5,"Lasioglossum sp",0.0714285714285714,0,0.969599658592838
"Gorbea",2020,"1",5,"Andrena livens",0.0714285714285714,0.00328013400737307,0.162313965235776
"Gorbea",2020,"1",5,"Platycheirus albimanus",0.0714285714285714,0.00328013400737307,0.162313965235776
"Gorbea",2020,"1",5,"Seladonia confusa",0.142857142857143,0.00808822238516593,0.101204587956932
"Gorbea",2020,"1",5,"Eristalis tenax",0.142857142857143,0.0107369221030725,0.0226872974701968
"Gorbea",2020,"1",5,"Eucera nigrescens",0.0714285714285714,0.00326192294215629,0
"Gorbea",2020,"1",5,"Andrena sp",0.0714285714285714,0,0.559828468180696
"Gorbea",2020,"1",5,"Bombus pascuorum",0.0714285714285714,0.00546416639001532,0.483018477370761
"Gorbea",2020,"1",5,"Sphaerophoria scripta",0.0714285714285714,0.00339396617279087,0.867495165685027
"Gorbea",2020,"1",5,"Cerambycidae",0.0714285714285714,0.00296385056767785,0.734990331370054
"Gorbea",2020,"1",5,"Muscidae NA",0.0714285714285714,0.0032785753076353,0.392470303501578
"Gorbea",2020,"1",5,"Andrena agilissima",0.0714285714285714,0.00296385056767785,0.734990331370054
"Gorbea",2020,"1",5,"Eristalis similis",0.214285714285714,0.00693851623539501,0.234186275812212
"Gorbea",2020,"1",5,"Episyrphus balteatus",0.0714285714285714,0.00328013400737307,0.162313965235776
"Gorbea",2020,"1",5,"Hoplitis benoisti",0.0714285714285714,0.00328013400737307,0.162313965235776
"Gorbea",2020,"1",5,"Didea intermedia",0.0714285714285714,0.00332512545654019,0.789984806446498
"Gorbea",2020,"1",5,"Nymphalis sp",0.0714285714285714,0.00328013400737307,0.162313965235776
"Gorbea",2020,"1",5,"Macroglossum stellatarum",0.0714285714285714,0.00296385056767785,0.734990331370054
"Gorbea",2020,"1",5,"Osmia andrenoides",0.142857142857143,0.00897371555048741,0.137468229557797
"Gorbea",2020,"1",5,"Lycaenidae",0.142857142857143,0.00769237121036636,0.33034196849774
"Gorbea",2020,"1",5,"Oedemera nobilis",0.785714285714286,0.0159132961206855,0.306603531341
"Gorbea",2020,"2",5,"Melanostoma scalare",0.111111111111111,0.0314349112426036,0.4
"Gorbea",2020,"2",5,"Lasioglossum calceatum",0.111111111111111,0.029585798816568,0.0385290155884792
"Gorbea",2020,"2",5,"Aproceros sp",0.666666666666667,0.240545407769488,0.391716113356502
"Gorbea",2020,"2",5,"Meliscaeva sp",0.111111111111111,0,1
"Gorbea",2020,"2",5,"Sphaerophoria scripta",0.555555555555556,0.271407837445573,0.360814378432283
"Gorbea",2020,"4",5,"Episyrphus sp",0.285714285714286,0.0942890817529198,0.0290062691832878
"Gorbea",2020,"4",5,"Andrena minutuloides",0.428571428571429,0.139608672659968,0.121181255790902
"Gorbea",2020,"4",5,"Eupeodes corollae",0.142857142857143,0.0222626998583283,0
"Gorbea",2020,"4",5,"Sphaerophoria scripta",0.142857142857143,0.0223662472995298,0.190551412426773
"Gorbea",2020,"4",5,"Pieris sp",0.142857142857143,0.0234162796362289,0.50743174441734
"Gorbea",2020,"4",5,"Seladonia confusa",1,0.244785919307459,0.0450354402838882
"Gorbea",2020,"5",5,"Eupeodes corollae",0.6,0.0732111026228673,0.0480446811428
"Gorbea",2020,"5",5,"Episyrphus balteatus",0.2,0,1
"Gorbea",2020,"5",5,"Platycheirus albimanus",0.2,0.018666406960135,0.816830749086366
"Gorbea",2020,"5",5,"Andrena minutula",0.2,0.0520361990950226,0
"Gorbea",2020,"5",5,"Dilophus sp",0.2,0.0204991087344029,0
"Gorbea",2020,"5",5,"Sphaerophoria scripta",0.4,0.038655462184874,0.146647541860789
"Gorbea",2020,"5",5,"Tachinidae NA",0.2,0.0644257703081232,0
"Gorbea",2020,"5",5,"Episyrphus sp",0.2,0.0204991087344029,0
"Gorbea",2020,"5",5,"Bombus pascuorum",0.2,0.0204991087344029,0
"Gorbea",2020,"5",5,"Melanostoma scalare",0.2,0.0204991087344029,0
"Gorbea",2020,"5",5,"Bombus lapidarius",0.4,0.162093591430182,0.138869779939834
"Gorbea",2020,"5",5,"Pieris sp",0.6,0.0493054364602984,0.13866896710264
"Gorbea",2020,"3",5,"Melanostoma scalare",0.142857142857143,0,1
"Gorbea",2020,"3",5,"Episyrphus balteatus",0.142857142857143,0.0305927916798825,0.626885699978363
"Gorbea",2020,"3",5,"Eupeodes latifasciatus",0.142857142857143,0.0305927916798825,0.626885699978363
"Gorbea",2020,"3",5,"Lasioglossum morio",0.428571428571429,0.0607048332654271,0
"Gorbea",2020,"3",5,"Chrysolina sp",0.142857142857143,0.0274971941638608,0
"Gorbea",2020,"3",5,"Eristalis tenax",0.142857142857143,0.0274971941638608,0
"Gorbea",2020,"3",5,"Eupeodes corollae",0.142857142857143,0.0274971941638608,0
"Gorbea",2020,"3",5,"Osmia andrenoides",0.142857142857143,0.0274971941638608,0
"Gorbea",2020,"3",5,"Sphaerophoria scripta",0.285714285714286,0.0535359555025824,0.0792037359527731
"Gorbea",2020,"3",5,"Bombus pascuorum",0.142857142857143,0.0274971941638608,0
"Gorbea",2020,"3",5,"Seladonia confusa",0.142857142857143,0,1
"Gorbea",2020,"3",5,"Lassioglossum morio",0.285714285714286,0.0541625289639192,0.346696286146654
"Gorbea",2020,"3",5,"Merodon geniculatus",0.714285714285714,0.104771487702528,0.0550673643549799
"Gorbea",2020,"3",5,"Zygaena sp",0.142857142857143,0.0283616599138905,0.764591086633362
"Gorbea",2020,"2",6,"Platycheirus sp",0.6,0.576923076923077,0.19147086904362
"Gorbea",2020,"2",6,"Melanostoma scalare",0.2,0.0961538461538461,0
"Gorbea",2020,"2",6,"Apis mellifera",0.2,0,1
"Gorbea",2020,"2",6,"Sphaerophoria scripta",0.2,0.192307692307692,0
"Gorbea",2020,"2",6,"Episyrphus balteatus",0.2,0.192307692307692,0
"Gorbea",2020,"2",6,"Bombus lapidarius",0.2,0.192307692307692,0
"Gorbea",2020,"2",6,"Bombus pascuorum",0.2,0,1
"Gorbea",2020,"4",6,"Eristalis tenax",0.166666666666667,0,0.844360937770434
"Gorbea",2020,"4",6,"Didea intermedia",0.333333333333333,0,0.75
"Gorbea",2020,"4",6,"Platycheirus albimanus",0.166666666666667,0.25,0.0943609377704336
"Gorbea",2020,"4",6,"Bombus sp.",0.166666666666667,0.583333333333333,0.304290371200269
"Gorbea",2020,"4",6,"Sphaerophoria scripta",0.166666666666667,0.0833333333333333,0
"Gorbea",2020,"4",6,"Cerambycidae",0.666666666666667,0.416666666666667,0.328245926036575
"Gorbea",2020,"5",6,"Sphaerophoria scripta",0.666666666666667,1,0.769577289690815
"Gorbea",2020,"5",6,"Erebia meolans",0.333333333333333,1,0.684535123214271
"Gorbea",2020,"5",6,"Cerambycidae",0.333333333333333,0,1
"Gorbea",2020,"3",6,"Bombus lapidarius",0.1,0.115830115830116,0.70489320144548
"Gorbea",2020,"3",6,"Andrena bucephala",0.1,0,1
"Gorbea",2020,"3",6,"Lasioglossum calceatum",0.3,0.154440154440154,0.32381602842755
"Gorbea",2020,"3",6,"Bombus pratorum",0.2,0.154440154440154,0.231847257525266
"Gorbea",2020,"3",6,"Apis mellifera",0.2,0.196560196560197,0.301533678293022
"Gorbea",2020,"3",6,"Bombus pascuorum",0.1,0.0831600831600832,0
"Gorbea",2020,"3",6,"Sphaerophoria scripta",0.5,0,1
"Gorbea",2020,"3",6,"Thymelicus sp",0.2,0.135135135135135,0.443405396792257
"Gorbea",2020,"1",7,"Lasioglossum punctatissimum",0.272727272727273,0.0580127190584444,0.612179083437052
"Gorbea",2020,"1",7,"Lucila sp",0.0909090909090909,0,1
"Gorbea",2020,"1",7,"Platycheirus sp",0.0909090909090909,0,1
"Gorbea",2020,"1",7,"Osmia notata",0.0909090909090909,0.0226356623962813,0.238316430834131
"Gorbea",2020,"1",7,"Bombus pascuorum",0.272727272727273,0.0869182812944615,0.39038552634076
"Gorbea",2020,"1",7,"Sphaerophoria scripta",0.0909090909090909,0.0212706436178423,0
"Gorbea",2020,"1",7,"Eupeodes sp.",0.0909090909090909,0.0216438199010875,0.690997261121074
"Gorbea",2020,"1",7,"Eristalis tenax",0.0909090909090909,0.0361273119098783,0.342774236611645
"Gorbea",2020,"1",7,"Tachinidae NA",0.0909090909090909,0,1
"Gorbea",2020,"1",7,"Apis mellifera",0.0909090909090909,0.0213034923416421,0.610081956212427
"Gorbea",2020,"1",7,"Erebia meolans",0.454545454545455,0.11682641442581,0.33576499694376
"Gorbea",2020,"1",7,"Trichius fasciatus",0.272727272727273,0.119502939458834,0.806234145187025
"Gorbea",2020,"1",7,"Bombus hortorum",0.0909090909090909,0.0226356623962813,0.238316430834131
"Gorbea",2020,"2",7,"Andrena minutuloides",0.142857142857143,0.0272104436274113,0.170199246317434
"Gorbea",2020,"2",7,"Cheilosia nigripes",0.142857142857143,0,1
"Gorbea",2020,"2",7,"Apis mellifera",0.285714285714286,0.0323727490822904,0.905831860697597
"Gorbea",2020,"2",7,"Andrena agilissima",0.142857142857143,0,1
"Gorbea",2020,"2",7,"Episyrphus balteatus",0.285714285714286,0.0685980278067006,0.219974224193019
"Gorbea",2020,"2",7,"Eristalis tenax",0.142857142857143,0.0323727490822904,0.551512351564849
"Gorbea",2020,"2",7,"Sphaerophoria scripta",0.142857142857143,0.0270453008789723,0
"Gorbea",2020,"2",7,"Tachinidae NA",0.428571428571429,0.0712558849726428,0.234275456572271
"Gorbea",2020,"2",7,"Bombus pratorum",0.428571428571429,0.10658883989468,0.333822154784621
"Gorbea",2020,"2",7,"Erebia meolans",0.285714285714286,0.0554894966309948,0.116449396470736
"Gorbea",2020,"2",7,"Syrphus ribesii",0.285714285714286,0.0787106446776612,0.344718890221202
"Gorbea",2020,"4",7,"Lasioglossum morio",0.166666666666667,0,1
"Gorbea",2020,"4",7,"Sphaerophoria scripta",0.166666666666667,0,0.453397430267098
"Gorbea",2020,"4",7,"Lepidoptera NA",0.166666666666667,0,0.453397430267098
"Gorbea",2020,"4",7,"Erebia meolans",0.166666666666667,0.0789473684210526,0
"Gorbea",2020,"4",7,"Tachinidae NA",0.166666666666667,0,1
"Gorbea",2020,"4",7,"Lampides boeticus",0.333333333333333,0,0.785575142355912
"Gorbea",2020,"4",7,"Lassioglossum morio",0.166666666666667,0.315789473684211,0.12793479844024
"Gorbea",2020,"4",7,"Bombus sp.",0.333333333333333,1.10526315789474,0.481846958343582
"Gorbea",2020,"5",7,"Erebia meolans",0.2,0,1
"Gorbea",2020,"5",7,"Sphaerophoria scripta",0.2,0.666666666666667,0.207518749639422
"Gorbea",2020,"5",7,"Lampides boeticus",0.8,1.33333333333333,0.515566527728176
"Gorbea",2020,"3",7,"Melitta tricincta",0.0769230769230769,0,1
"Gorbea",2020,"3",7,"Helophilus trivittatus",0.153846153846154,0.042968949818405,0.384713565260313
"Gorbea",2020,"3",7,"Exosoma sp",0.153846153846154,0.0352959230651184,0.356169618652559
"Gorbea",2020,"3",7,"Andrena rhyssonota",0.153846153846154,0.0467852118047904,0.339988723975905
"Gorbea",2020,"3",7,"Megachile willugbiella",0.307692307692308,0.0515468731031778,0.393765486496035
"Gorbea",2020,"3",7,"Apis mellifera",0.307692307692308,0.0661197753570365,0.315409661555317
"Gorbea",2020,"3",7,"Sphaerophoria scripta",0.0769230769230769,0.028122966652741,0.132805521046336
"Gorbea",2020,"3",7,"Bombus pratorum",0.0769230769230769,0.0243091642529462,0.541843090008674
"Gorbea",2020,"3",7,"Bombus pascuorum",0.153846153846154,0.0235554314655209,0.760917598561454
"Gorbea",2020,"3",7,"Chrysotoxum NA",0.0769230769230769,0.0252718489653846,0.0836861800173475
"Gorbea",2020,"3",7,"Bombus lapidarius",0.0769230769230769,0.0252718489653846,0.0836861800173475
"Gorbea",2020,"3",7,"Bombus sp.",0.0769230769230769,0.028122966652741,0.132805521046336
"Gorbea",2020,"3",7,"Coenonympha arcania",0.0769230769230769,0.0278911839605481,0.252778263690786
"Gorbea",2020,"3",7,"Melanargia sp",0.0769230769230769,0.028122966652741,0.132805521046336
"Gorbea",2020,"3",7,"Thymelicus sp",0.615384615384615,0.0658468753408223,0.501111726699088
"Gorbea",2020,"3",7,"Zygaena lonicerae",0.230769230769231,0.0626163726257554,0.215637713465282
"Gorbea",2020,"3",7,"Andrena minutula",0.153846153846154,0.0430020410389044,0.220734465026625
"Gorbea",2020,"2",8,"Andrena wikella",0.25,0.0289424860853432,0.482103834861515
"Gorbea",2020,"2",8,"Eupeodes latifasciatus",0.25,0.0363636363636364,0.452382609564265
"Gorbea",2020,"2",8,"Bombus pascuorum",0.25,0.0198624904507257,0.53037193893758
"Gorbea",2020,"2",8,"Bombus pratorum",0.125,0.0348250163134938,0.594316128917787
"Gorbea",2020,"2",8,"Eristalis tenax",0.375,0.0443181818181818,0.548092524272529
"Gorbea",2020,"2",8,"Sphaerophoria scripta",0.125,0.0315691158156912,0.744041975190184
"Gorbea",2020,"2",8,"Pieris sp",0.125,0.0299194476409666,0
"Gorbea",2020,"2",8,"Apis mellifera",0.125,0.0348250163134938,0.594316128917787
"Gorbea",2020,"2",8,"Melanostoma scalare",0.5,0.0913595819443193,0.594203163964917
"Gorbea",2020,"1",8,"Didea sp",0.0666666666666667,0.0295657530027718,0
"Gorbea",2020,"1",8,"Eristalis similis",0.333333333333333,0.0631429398300403,0.499542244166572
"Gorbea",2020,"1",8,"Bombus lapidarius",0.0666666666666667,0.0295657530027718,0
"Gorbea",2020,"1",8,"Thymelicus sp",0.4,0.0453626174230253,0.423911446847573
"Gorbea",2020,"1",8,"Bombus pratorum",0.2,0.0344258767840493,0.509884569917995
"Gorbea",2020,"1",8,"Eristalis tenax",0.0666666666666667,0.0295657530027718,0
"Gorbea",2020,"1",8,"Bombus pascuorum",0.0666666666666667,0.0260046461634479,0
"Gorbea",2020,"1",8,"Apis mellifera",0.0666666666666667,0.0488927822030273,0.255958024809815
"Gorbea",2020,"1",8,"Sphaerophoria scripta",0.0666666666666667,0.0276163626948967,0.338358104107972
"Gorbea",2020,"1",8,"Trichius fasciatus",0.2,0.070911089312517,0.254848512134887
"Gorbea",2020,"1",8,"Melanostoma scalare",0.0666666666666667,0,1
"Gorbea",2020,"1",8,"Coenonympha arcania",0.0666666666666667,0.0198904258540175,0.744041975190185
"Gorbea",2020,"1",8,"Erebia meolans",0.0666666666666667,0.0277138178786458,0.594316128917787
"Gorbea",2020,"1",8,"Lasiommata maera",0.466666666666667,0.0825587715254797,0.360101693211751
"Gorbea",2020,"1",8,"Andrena minutula",0.2,0.0392997655113991,0.37570794235821
"Gorbea",2020,"1",8,"Macroglossum stellatarum",0.0666666666666667,0.0245899119886067,0.744041975190185
"Gorbea",2020,"3",8,"Anoplius sp",0.0833333333333333,0.0202702702702703,0.684535123214271
"Gorbea",2020,"3",8,"Eristalis sp.",0.0833333333333333,0.0386100386100386,0.764242397321407
"Gorbea",2020,"3",8,"Bombus pratorum",0.0833333333333333,0.0498960498960499,0.528484794642814
"Gorbea",2020,"3",8,"Thymelicus sp",0.25,0.0308880308880309,0.5
"Gorbea",2020,"3",8,"Sphaerophoria scripta",0.166666666666667,0.0294840294840295,0.619906233284066
"Gorbea",2020,"3",8,"Ochlodes sylvanus",0.0833333333333333,0.0311850311850312,0.796707580990507
"Gorbea",2020,"3",8,"Bombus hortorum",0.0833333333333333,0.0216216216216216,0.5
"Gorbea",2020,"3",8,"Eristalis tenax",0.166666666666667,0.036036036036036,0
"Gorbea",2020,"3",8,"Bombus lapidarius",0.166666666666667,0,1
"Gorbea",2020,"3",8,"Lasioglossum calceatum",0.0833333333333333,0.0294840294840295,0
"Gorbea",2020,"3",8,"Bombus pascuorum",0.166666666666667,0.0324324324324324,0.17376534287144
"Gorbea",2020,"3",8,"Episyrphus balteatus",0.333333333333333,0.0410537119397879,0.626348152315402
"Gorbea",2020,"3",8,"Melanargia sp",0.0833333333333333,0.0216216216216216,0.5
"Gorbea",2020,"3",8,"Stratiomydae NA",0.166666666666667,0.0251414204902577,0.550823104752373
"Gorbea",2020,"5",8,"Lycaenidae",0.25,0,1
"Gorbea",2020,"5",8,"Apis mellifera",0.5,0.454545454545455,0.406598009240067
"Gorbea",2020,"5",8,"Andrena wikella",0.25,0.113636363636364,0
"Gorbea",2020,"5",8,"Lampides boeticus",0.25,0.454545454545455,0.262807514205999
"Gorbea",2020,"5",8,"Sphaerophoria scripta",0.25,0.113636363636364,0
"Gorbea",2020,"5",8,"Bombus hortorum",0.5,0.113636363636364,0.5
"Gorbea",2020,"4",8,"Eristalis similis",0.125,0.103703703703704,0.352314537622003
"Gorbea",2020,"4",8,"Andrena minutuloides",0.125,0,0.731322700662714
"Gorbea",2020,"4",8,"Eristalis tenax",0.25,0,0.606911951845934
"Gorbea",2020,"4",8,"Tachinidae NA",0.125,0,1
"Gorbea",2020,"4",8,"Apis mellifera",0.25,0.103703703703704,0.606911951845934
"Gorbea",2020,"4",8,"Erebia meolans",0.125,0,0.352314537622003
"Gorbea",2020,"4",8,"Sphaerophoria scripta",0.25,0.207407407407407,0.243048252151911
"Gorbea",2020,"4",8,"Bombus hortorum",0.375,0.103703703703704,0.717829717457605
"Gorbea",2020,"4",8,"Bombus pascuorum",0.125,0.278229448961156,0.881244266209356
"Gorbea",2021,"2",1,"Sphaerophoria sp",0.4,0.375,0.44211410869774
"Gorbea",2021,"2",1,"Andrena cineraria",0.2,0,1
"Gorbea",2021,"2",1,"Diptera",0.2,0.375,0
"Gorbea",2021,"2",1,"Eristalis sp.",0.4,0.75,0.44211410869774
"Gorbea",2021,"2",1,"Apis mellifera",0.2,0,1
"Gorbea",2021,"3",1,"Bombus lapidarius",0.666666666666667,0.166666666666667,0.269577289690815
"Gorbea",2021,"3",1,"Andrena nitida",0.333333333333333,0.666666666666667,0.0158126761905531
"Gorbea",2021,"3",1,"Bombus pascuorum",0.333333333333333,0.666666666666667,0.0158126761905531
"Gorbea",2021,"3",1,"Eristalis sp.",0.333333333333333,0,1
"Gorbea",2021,"1",1,"Eristalis sp.",0.25,0.104761904761905,0.0331726027645887
"Gorbea",2021,"1",1,"Eristalis similis",0.5,0.122222222222222,0
"Gorbea",2021,"1",1,"Apis mellifera",0.25,0.1,0.836485890687118
"Gorbea",2021,"1",1,"Eristalis tenax",0.25,0.0611111111111111,0
"Gorbea",2021,"1",1,"Bombus terrestris",0.5,0.2,0.221995314554157
"Gorbea",2021,"1",1,"Andrena nitida",0.5,0.1375,0.230755635782949
"Gorbea",2021,"2",2,"Eristalis sp.",0.333333333333333,0.111111111111111,0
"Gorbea",2021,"2",2,"Eristalis tenax",0.333333333333333,0.212121212121212,0.283791072995835
"Gorbea",2021,"2",2,"Bombus terrestris",0.333333333333333,0,1
"Gorbea",2021,"2",2,"Andrena nitida",0.333333333333333,0.111111111111111,0
"Gorbea",2021,"2",2,"Eupeodes sp.",0.666666666666667,0.491228070175439,0.168251487587384
"Gorbea",2021,"2",2,"Apis mellifera",0.333333333333333,0.0982456140350877,0.138345833092948
"Gorbea",2021,"3",2,"Eristalis sp.",0.5,1,0
"Gorbea",2021,"3",2,"Bombus lapidarius",0.5,0,1
"Gorbea",2021,"3",2,"Andrena nigroaenea",0.5,1,0
"Gorbea",2021,"2",3,"Eupeodes sp.",0.5,0.25,0.191209936721745
"Gorbea",2021,"2",3,"Apis mellifera",0.5,0,0.428571428571429
"Gorbea",2021,"2",3,"Andrena cf morio",0.5,0.166666666666667,0.142857142857143
"Gorbea",2021,"2",3,"Andrena minutula",0.5,0.833333333333333,0.461575407202689
"Gorbea",2021,"2",3,"Eristalis sp.",0.5,0,0.428571428571429
"Gorbea",2021,"2",3,"Andrena nitida",0.5,0,0.526107454263302
"Gorbea",2021,"2",3,"Eristalis tenax",0.5,0.0833333333333333,0
"Gorbea",2021,"2",3,"Lasioglossum immunitum",0.5,0,0.25
"Gorbea",2021,"1",2,"Apis mellifera",0.333333333333333,0.0846560846560847,0
"Gorbea",2021,"1",2,"Eupeodes corollae",0.666666666666667,0.345679012345679,0.0791921101956599
