"","Site","Year","Bosque","Periodo","Planta","fruit_set","id_planta","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry","match","total.visits"
"108","Doñana",2021,"Pinar Hinojos",2,"Halimiun calycinum",0.4,"4,05",0.405055521636256,9,5,20.8874177241042,24.4330956002918,0.510333318666645,0.348977401018954,0.222222222222222,0.285714285714286,"Doñana_2021_Pinar Hinojos_2",24
"109","Doñana",2021,"Pinar Hinojos",2,"Halimiun calycinum",1,"5,04",0.405055521636256,9,5,20.8874177241042,24.4330956002918,0.510333318666645,0.348977401018954,0.222222222222222,0.285714285714286,"Doñana_2021_Pinar Hinojos_2",24
"110","Doñana",2021,"Pinar Hinojos",2,"Halimiun calycinum",0.6,"8,01",0.405055521636256,9,5,20.8874177241042,24.4330956002918,0.510333318666645,0.348977401018954,0.222222222222222,0.285714285714286,"Doñana_2021_Pinar Hinojos_2",24
"111","Doñana",2021,"Pinar Hinojos",2,"Halimiun calycinum",0.8,"8,04",0.405055521636256,9,5,20.8874177241042,24.4330956002918,0.510333318666645,0.348977401018954,0.222222222222222,0.285714285714286,"Doñana_2021_Pinar Hinojos_2",24
"112","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.6,"(1,01)1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"113","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.333333333333333,"(1,01)2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"114","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",1,"(1,01)3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"115","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.4,"2,01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"116","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.3,"4,05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"117","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",1,"5,04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"118","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.777777777777778,"8,01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"119","Doñana",2021,"Pinar Hinojos",3,"Halimiun calycinum",0.666666666666667,"8,04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Hinojos_3",5
"120","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0,"(1,01)1",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"121","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0,"(1,01)2",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"122","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0.666666666666667,"(1,01)3",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"123","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0,"2,01",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"124","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",1,"3,06",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"125","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0.444444444444444,"4,05",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"126","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0.333333333333333,"5,04",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"127","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0.444444444444444,"8,01",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"128","Doñana",2021,"Pinar Hinojos",4,"Halimiun calycinum",0.555555555555556,"8,04",1.34948395670574,7,3,4.35815586673916,6.09524105384777,0.553773543050089,0.263174603174603,0.428571428571429,0.4,"Doñana_2021_Pinar Hinojos_4",9
"129","Doñana",2021,"Pinar Hinojos",5,"Cistus libanotis",1,"4,08",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"130","Doñana",2021,"Pinar Hinojos",5,"Cistus libanotis",1,"10,07",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"131","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",1,"(1,01)2",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"132","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",0,"(1,01)3",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"133","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",0.333333333333333,"2,01",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"134","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",0.4,"4,05",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"135","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",1,"5,04",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"136","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",0.875,"8,01",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"137","Doñana",2021,"Pinar Hinojos",5,"Halimiun calycinum",0.857142857142857,"8,04",1.21141475978222,12,6,11.1327814906877,13.4399166207364,0.542394912946792,0.399385793015473,0.194444444444444,0.333333333333333,"Doñana_2021_Pinar Hinojos_5",16
"138","Doñana",2021,"Pinar Hinojos",6,"Cistus libanotis",0.454545454545455,"4,08",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"139","Doñana",2021,"Pinar Hinojos",6,"Cistus libanotis",0.465116279069767,"10,07",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"140","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",1,"(1,01)2",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"141","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0,"(1,01)3",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"142","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0,"2,01",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"143","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0,"3,06",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"144","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0.5,"4,05",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"145","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0,"5,04",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"146","Doñana",2021,"Pinar Hinojos",6,"Halimiun calycinum",0,"8,04",0.896741656914216,12,7,28.7570075374475,23.9383831529966,0.540896974328133,0.416847259349096,0.19047619047619,0.263157894736842,"Doñana_2021_Pinar Hinojos_6",30
"147","Doñana",2021,"Pinar Hinojos",7,"Cistus libanotis",1,"4,08",1.04808116223381,9,5,24.1678266912052,23.4082414865745,0.596421771789602,0.447852209422469,0.333333333333333,0.285714285714286,"Doñana_2021_Pinar Hinojos_7",32
"148","Doñana",2021,"Pinar Hinojos",7,"Cistus libanotis",0,"10,07",1.04808116223381,9,5,24.1678266912052,23.4082414865745,0.596421771789602,0.447852209422469,0.333333333333333,0.285714285714286,"Doñana_2021_Pinar Hinojos_7",32
"149","Doñana",2021,"Pinar Hinojos",8,NA,NA,"NA,NA",0.522853565446354,11,4,41.308382028593,37.4174712797233,0.613903959762449,0.3328125,0.295454545454545,0.466666666666667,"Doñana_2021_Pinar Hinojos_8",37
"150","Doñana",2021,"Pinar Hinojos",9,NA,NA,"NA,NA",0.794252921167823,3,4,7.13039644523705,5.68555772028297,0.274722222222222,0.409375,0.416666666666667,-0.142857142857143,"Doñana_2021_Pinar Hinojos_9",7
"151","Doñana",2021,"Pinar Puebla",1,"Cistus salviifolius",0.8,"3,06",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"152","Doñana",2021,"Pinar Puebla",1,"Cistus salviifolius",1,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"153","Doñana",2021,"Pinar Puebla",1,"Cistus salviifolius",0.8,"7,07",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"154","Doñana",2021,"Pinar Puebla",1,"Cistus salviifolius",1,"9,04",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"155","Doñana",2021,"Pinar Puebla",1,"Cistus salviifolius",1,"(9,10)1",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"156","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",0.8,"2,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"157","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",0.8,"3,06",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"158","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"159","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"160","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"161","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",0.6,"6,02",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"162","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"163","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",0.8,"9,02",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"164","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"9,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"165","Doñana",2021,"Pinar Puebla",2,"Cistus salviifolius",1,"(9,10)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"166","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.6,"2,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"167","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.8,"3,06",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"168","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.6,"3,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"169","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",1,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"170","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.8,"(6,01)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"171","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.8,"6,02",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"172","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",1,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"173","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",1,"7,07",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"174","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",1,"9,04",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"175","Doñana",2021,"Pinar Puebla",3,"Cistus salviifolius",0.8,"(9,10)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"176","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0.285714285714286,"1,02",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"177","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0,"1,07",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"178","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",1,"2,10",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"179","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0,"3,06",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"180","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0,"4,02",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"181","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0.5,"4,06",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"182","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",1,"5,01",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"183","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",1,"5,07",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"184","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",1,"(6,01)1",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"185","Doñana",2021,"Pinar Puebla",4,"Cistus salviifolius",0,"9,02",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"186","Doñana",2021,"Pinar Puebla",5,"Cistus salviifolius",0.5,"2,10",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"187","Doñana",2021,"Pinar Puebla",5,"Cistus salviifolius",0,"3,04",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"188","Doñana",2021,"Pinar Puebla",5,"Cistus salviifolius",1,"(6,01)2",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"189","Doñana",2021,"Pinar Puebla",5,"Cistus salviifolius",0,"9,04",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"190","Doñana",2021,"Pinar Puebla",6,"Cistus crispus",1,"8,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"191","Doñana",2021,"Pinar Puebla",6,"Cistus crispus",1,"8,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"192","Doñana",2021,"Pinar Puebla",6,"Cistus crispus",0.75,"9,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"193","Doñana",2021,"Pinar Puebla",6,"Cistus crispus",1,"9,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"194","Doñana",2021,"Pinar Puebla",6,"Cistus crispus",1,"10,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"195","Doñana",2021,"Pinar Puebla",7,"Cistus crispus",0.333333333333333,"8,06",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"196","Doñana",2021,"Pinar Puebla",7,"Cistus crispus",0,"8,07",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"197","Doñana",2021,"Pinar Puebla",7,"Cistus crispus",0,"9,06",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"198","Doñana",2021,"Pinar Puebla",7,"Cistus crispus",0,"9,07",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"199","Doñana",2021,"Pinar Puebla",7,"Cistus crispus",1,"10,06",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"200","Doñana",2021,"Pinar Puebla",8,"Cistus crispus",0,"8,07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"201","Doñana",2021,"Pinar Puebla",8,"Cistus crispus",0.5,"9,06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"202","Doñana",2021,"Pinar Puebla",8,"Cistus crispus",0.5,"9,07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"203","Doñana",2021,"Pinar Puebla",8,"Cistus crispus",1,"10,06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"204","Doñana",2021,"Villamanrique Chaparral",2,"Cistus ladanifer",0,"3,09",0.294948015623971,9,3,157.487062055082,138.822310404417,0.708323634395304,0.306666666666667,0.481481481481481,0.5,"Doñana_2021_Villamanrique Chaparral_2",109
"205","Doñana",2021,"Villamanrique Chaparral",2,"Cistus ladanifer",0.2,"(5,10)1",0.294948015623971,9,3,157.487062055082,138.822310404417,0.708323634395304,0.306666666666667,0.481481481481481,0.5,"Doñana_2021_Villamanrique Chaparral_2",109
"206","Doñana",2021,"Villamanrique Chaparral",2,"Cistus ladanifer",0.4,"(5,10)2",0.294948015623971,9,3,157.487062055082,138.822310404417,0.708323634395304,0.306666666666667,0.481481481481481,0.5,"Doñana_2021_Villamanrique Chaparral_2",109
"207","Doñana",2021,"Villamanrique Chaparral",2,"Cistus ladanifer",0,"10,02",0.294948015623971,9,3,157.487062055082,138.822310404417,0.708323634395304,0.306666666666667,0.481481481481481,0.5,"Doñana_2021_Villamanrique Chaparral_2",109
"208","Doñana",2021,"Villamanrique Chaparral",2,"Cistus ladanifer",0,"10,06",0.294948015623971,9,3,157.487062055082,138.822310404417,0.708323634395304,0.306666666666667,0.481481481481481,0.5,"Doñana_2021_Villamanrique Chaparral_2",109
"209","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.6,"3,09",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"210","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",1,"4,05",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"211","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.5,"4,10",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"212","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.2,"7,09",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"213","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.75,"8,03",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"214","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.4,"10,02",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"215","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.2,"10,06",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"216","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0.6,"10,08",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"217","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0,"10,09",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"218","Doñana",2021,"Villamanrique Chaparral",3,"Cistus ladanifer",0,"(10,10)2",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"219","Doñana",2021,"Villamanrique Chaparral",3,"Cistus salviifolius",1,"(6,06)1",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"220","Doñana",2021,"Villamanrique Chaparral",3,"Cistus salviifolius",0.8,"6,08",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
"221","Doñana",2021,"Villamanrique Chaparral",3,"Cistus salviifolius",0,"(7,08)2",0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.584248542765225,0.377419202873339,0.254545454545455,0.375,"Doñana_2021_Villamanrique Chaparral_3",46
