"","X","Site","Year","Bosque","Periodo","Planta","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"284",284,"Gorbea",2020,"2",1,"Taraxacum sp.",0.875,0.666666666666667,0.611357342144061,0.0610128444795447,"Gorbea_2020_2_1",33,8,3
"285",285,"Gorbea",2020,"2",1,"Viola riviniana",0.125,1.33333333333333,0.844213042232526,-0.624200249301036,"Gorbea_2020_2_1",2,8,3
"286",286,"Gorbea",2020,"2",2,"Taraxacum sp.",0.5,NA,NA,-0.420437482591261,"Gorbea_2020_2_2",1,NA,NA
"287",287,"Gorbea",2020,"2",2,"Viola riviniana",0.5,NA,NA,-0.562821176545159,"Gorbea_2020_2_2",1,NA,NA
"288",288,"Gorbea",2020,"2",3,"Bellis perennis",0.25,0.686274509803921,0.337843332370504,0.538991542099847,"Gorbea_2020_2_3",14,8,6
"289",289,"Gorbea",2020,"2",3,"Myosotis lamottiana",0.125,0.0694444444444444,0,1.16487536924872,"Gorbea_2020_2_3",1,8,6
"290",290,"Gorbea",2020,"2",3,"Potentilla erecta",0.125,0,1,-1.13689604660586,"Gorbea_2020_2_3",1,8,6
"291",291,"Gorbea",2020,"2",3,"Ranunculus sp.",0.25,0.138888888888889,0.388214248624216,-0.0896096064102105,"Gorbea_2020_2_3",3,8,6
"292",292,"Gorbea",2020,"2",3,"Taraxacum sp.",0.625,0.277777777777778,0.299483940997162,0.901481771885502,"Gorbea_2020_2_3",15,8,6
"293",293,"Gorbea",2020,"2",3,"Veronica sp.",0.25,0.0694444444444444,0.428571428571429,-0.204939587138034,"Gorbea_2020_2_3",2,8,6
"294",294,"Gorbea",2020,"2",4,"Bellis perennis",0.4,1.15053899809765,0.513450178779042,0.31363106439968,"Gorbea_2020_2_4",34,10,5
"295",295,"Gorbea",2020,"2",4,"Myosotis lamottiana",0.1,0,1,-1.48361185239216,"Gorbea_2020_2_4",1,10,5
"296",296,"Gorbea",2020,"2",4,"Potentilla erecta",0.1,0.0421052631578947,0,-0.515864777719182,"Gorbea_2020_2_4",1,10,5
"297",297,"Gorbea",2020,"2",4,"Ranunculus sp.",0.7,0.117604355716878,0.492032587814627,0.849282348629307,"Gorbea_2020_2_4",8,10,5
"298",298,"Gorbea",2020,"2",4,"Taraxacum sp.",0.1,0.0421052631578947,0,-0.659679063081311,"Gorbea_2020_2_4",1,10,5
"299",299,"Gorbea",2020,"2",5,"Bellis perennis",0.4,0.331833624772179,0.305088331882309,1.37886969964627,"Gorbea_2020_2_5",32,5,9
"300",300,"Gorbea",2020,"2",5,"Erinus alpinus",0.2,0.0184673118704325,0,0.111167864314519,"Gorbea_2020_2_5",1,5,9
"301",301,"Gorbea",2020,"2",5,"Geranium robertianum",0.2,0.0187542623323483,0.139232372386232,0.386678457197825,"Gorbea_2020_2_5",1,5,9
"302",302,"Gorbea",2020,"2",5,"Myosotis lamottiana",0.2,0.0552208835341365,0.308364909558978,0.346209871139224,"Gorbea_2020_2_5",3,5,9
"303",303,"Gorbea",2020,"2",5,"Potentilla erecta",0.6,0.10660940291133,0.0760255357972178,0.923172422168988,"Gorbea_2020_2_5",8,5,9
"304",304,"Gorbea",2020,"2",5,"Ranunculus sp.",0.6,0.338704483859715,0.135311630611657,0.746400653548074,"Gorbea_2020_2_5",28,5,9
"305",305,"Gorbea",2020,"2",5,"Taraxacum sp.",0.2,0.0371579777052134,0.267275090402393,0.137812949311547,"Gorbea_2020_2_5",2,5,9
"306",306,"Gorbea",2020,"2",5,"Veronica officinalis",0.2,0.0528049698795181,0.14146385665322,0.295827662295511,"Gorbea_2020_2_5",3,5,9
"307",307,"Gorbea",2020,"2",5,"Veronica sp.",0.2,0,1,-1.3173084603569,"Gorbea_2020_2_5",1,5,9
"308",308,"Gorbea",2020,"2",6,"Bellis perennis",0.142857142857143,0,1,-1.2755596363996,"Gorbea_2020_2_6",1,7,5
"309",309,"Gorbea",2020,"2",6,"Geranium robertianum",0.142857142857143,0,1,-1.12863643162574,"Gorbea_2020_2_6",1,7,5
"310",310,"Gorbea",2020,"2",6,"Plantago sp.",0.142857142857143,0.45,0.0767134017448075,-0.757946734389707,"Gorbea_2020_2_6",3,7,5
"311",311,"Gorbea",2020,"2",6,"Ranunculus sp.",0.714285714285714,0.9,0.330235476022298,0.263539295509258,"Gorbea_2020_2_6",13,7,5
"312",312,"Gorbea",2020,"2",6,"Trifolium repens",0.142857142857143,0.15,0,-0.68378838226141,"Gorbea_2020_2_6",1,7,5
"313",313,"Gorbea",2020,"2",7,"Bellis perennis",0.545454545454545,0.112970711297071,0.470971555471995,1.182234546911,"Gorbea_2020_2_7",22,11,7
"314",314,"Gorbea",2020,"2",7,"Plantago sp.",0.363636363636364,0.0599334073251942,0.255077267402852,0.434072375018196,"Gorbea_2020_2_7",4,11,7
"315",315,"Gorbea",2020,"2",7,"Potentilla erecta",0.0909090909090909,0,1,-0.630630863375903,"Gorbea_2020_2_7",1,11,7
"316",316,"Gorbea",2020,"2",7,"Ranunculus sp.",0.454545454545455,0.103746397694524,0.495069593964665,1.05395456946046,"Gorbea_2020_2_7",13,11,7
"317",317,"Gorbea",2020,"2",7,"Taraxacum sp.",0.0909090909090909,0.0344827586206897,0.367587522843284,0.736768036531138,"Gorbea_2020_2_7",1,11,7
"318",318,"Gorbea",2020,"2",7,"Trifolium pratense",0.0909090909090909,0,1,-0.498189417052698,"Gorbea_2020_2_7",1,11,7
"319",319,"Gorbea",2020,"2",7,"Trifolium repens",0.0909090909090909,0.072192513368984,0.930044355769781,-0.334022048418254,"Gorbea_2020_2_7",8,11,7
"320",320,"Gorbea",2020,"2",8,"Bellis perennis",0.444444444444444,0.0588780236747298,0.484001763554115,0.484729040613402,"Gorbea_2020_2_8",15,9,8
"321",321,"Gorbea",2020,"2",8,"Plantago sp.",0.222222222222222,0.0266236385639371,0.434348851841874,-0.201844406068485,"Gorbea_2020_2_8",2,9,8
"322",322,"Gorbea",2020,"2",8,"Prunella grandiflora",0.111111111111111,0.0353407415906864,0.744041975190184,-1.21796768277704,"Gorbea_2020_2_8",1,9,8
"323",323,"Gorbea",2020,"2",8,"Prunella vulgaris",0.333333333333333,0.0266236385639371,0.561363131872891,0.331459501925543,"Gorbea_2020_2_8",3,9,8
"324",324,"Gorbea",2020,"2",8,"Ranunculus sp.",0.222222222222222,0.038630377524144,0.144782950613958,0.331148276008014,"Gorbea_2020_2_8",2,9,8
"325",325,"Gorbea",2020,"2",8,"Taraxacum sp.",0.111111111111111,0.041044776119403,0.710434098772084,0.308089363243522,"Gorbea_2020_2_8",2,9,8
"326",326,"Gorbea",2020,"2",8,"Thymus praecox subsp. polytrichus",0.111111111111111,0.0329747254165077,0.488083950380369,-1.06178532674093,"Gorbea_2020_2_8",1,9,8
"327",327,"Gorbea",2020,"2",8,"Trifolium repens",0.333333333333333,0.0997682705005856,0.790702170036769,-0.0560967269036689,"Gorbea_2020_2_8",11,9,8
"328",328,"Gorbea",2020,"4",2,"Bellis perennis",0.2,0.0984848484848485,0.162536942875338,-0.3565403409025,"Gorbea_2020_4_2",5,10,5
"329",329,"Gorbea",2020,"4",2,"Polygala vulgaris",0.5,0.0705882352941176,0.924416260952868,-0.403036889097035,"Gorbea_2020_4_2",7,10,5
"330",330,"Gorbea",2020,"4",2,"Potentilla erecta",0.3,0.157178841309824,0.43165825070458,-0.344424822603255,"Gorbea_2020_4_2",25,10,5
"331",331,"Gorbea",2020,"4",2,"Ranunculus sp.",0.3,0.04,0.594570786801034,-0.279421354742916,"Gorbea_2020_4_2",3,10,5
"332",332,"Gorbea",2020,"4",2,"Taraxacum sp.",0.2,0.08,0.189141573602068,0.191366551954377,"Gorbea_2020_4_2",3,10,5
"333",333,"Gorbea",2020,"4",4,"Bellis perennis",0.125,0.173913043478261,0.0536051091233214,1.12418545062728,"Gorbea_2020_4_4",2,8,7
"334",334,"Gorbea",2020,"4",4,"Galium saxatila",0.125,0,1,-0.77445672206359,"Gorbea_2020_4_4",1,8,7
"335",335,"Gorbea",2020,"4",4,"Polygala vulgaris",0.125,0.104347826086957,0.522878745280338,0.362542772256972,"Gorbea_2020_4_4",1,8,7
"336",336,"Gorbea",2020,"4",4,"Potentilla erecta",0.5,0.417391304347826,0.426777749594816,1.22493176738656,"Gorbea_2020_4_4",12,8,7
"337",337,"Gorbea",2020,"4",4,"Ranunculus sp.",0.125,0,1,-0.924244755654777,"Gorbea_2020_4_4",3,8,7
"338",338,"Gorbea",2020,"4",4,"Taraxacum sp.",0.125,0,1,-0.758117772654354,"Gorbea_2020_4_4",1,8,7
"339",339,"Gorbea",2020,"4",4,"Veronica officinalis",0.25,0.173913043478261,0.28466400565961,0.562433280336581,"Gorbea_2020_4_4",3,8,7
"340",340,"Gorbea",2020,"4",5,"Bellis perennis",0.166666666666667,0.0625,0.0516190490443243,0.202371812328458,"Gorbea_2020_4_5",3,6,7
"341",341,"Gorbea",2020,"4",5,"Galium saxatila",0.166666666666667,0.0416666666666667,0,0.482864063314653,"Gorbea_2020_4_5",2,6,7
"342",342,"Gorbea",2020,"4",5,"Polygala vulgaris",0.166666666666667,0.0625,0.0516190490443243,0.305962887518493,"Gorbea_2020_4_5",3,6,7
"343",343,"Gorbea",2020,"4",5,"Potentilla erecta",0.666666666666667,0.558043875685558,0.0611972866344241,1.36711776084818,"Gorbea_2020_4_5",38,6,7
"344",344,"Gorbea",2020,"4",5,"Ranunculus sp.",0.5,0.0914634146341463,0.164303654507179,1.38154997634246,"Gorbea_2020_4_5",6,6,7
"345",345,"Gorbea",2020,"4",5,"Taraxacum sp.",0.166666666666667,0.0208333333333333,0,0.409184123414643,"Gorbea_2020_4_5",1,6,7
"346",346,"Gorbea",2020,"4",5,"Veronica officinalis",0.666666666666667,0.324909747292419,0.0579067300604502,1.47242604015087,"Gorbea_2020_4_5",19,6,7
"347",347,"Gorbea",2020,"4",6,"Bellis perennis",0.166666666666667,0.148148148148148,0,-0.596496869649817,"Gorbea_2020_4_6",1,6,6
"348",348,"Gorbea",2020,"4",6,"Erica cinerea",0.333333333333333,0,0.826727124435647,-0.529877896035741,"Gorbea_2020_4_6",4,6,6
"349",349,"Gorbea",2020,"4",6,"Jasione sp.",0.166666666666667,0,0.804271338064208,-0.344144411351467,"Gorbea_2020_4_6",2,6,6
"350",350,"Gorbea",2020,"4",6,"Potentilla erecta",0.166666666666667,0.296296296296296,0.273942318508067,-0.649021337760864,"Gorbea_2020_4_6",2,6,6
"351",351,"Gorbea",2020,"4",6,"Ranunculus sp.",0.166666666666667,0.148148148148148,0,-0.667037654993617,"Gorbea_2020_4_6",1,6,6
"352",352,"Gorbea",2020,"4",6,"Taraxacum sp.",0.666666666666667,0.740740740740741,0.613815892267075,0.129098258136107,"Gorbea_2020_4_6",16,6,6
"353",353,"Gorbea",2020,"4",7,"Erica cinerea",0.428571428571429,0,0.886454770081691,0.153671475391823,"Gorbea_2020_4_7",5,8,6
"354",354,"Gorbea",2020,"4",7,"Erica tetralix",0.142857142857143,0,1,-0.903447705739574,"Gorbea_2020_4_7",1,8,6
"355",355,"Gorbea",2020,"4",7,"Erica vagans",0.142857142857143,0.113590263691684,0.744041975190184,-0.116652532330914,"Gorbea_2020_4_7",1,8,6
"356",356,"Gorbea",2020,"4",7,"Jasione sp.",0.142857142857143,0,0.488083950380369,0.602734189094298,"Gorbea_2020_4_7",1,8,6
"357",357,"Gorbea",2020,"4",7,"Potentilla erecta",0.428571428571429,0.219607843137255,0.762896318154298,0.722404298013516,"Gorbea_2020_4_7",19,8,6
"358",358,"Gorbea",2020,"4",7,"Sedum anglicum",0.142857142857143,0.0784313725490196,0,-0.151171798304423,"Gorbea_2020_4_7",1,8,6
"359",359,"Gorbea",2020,"4",8,"Bellis perennis",0.111111111111111,0.165289256198347,0.541843090008674,0.259458287426636,"Gorbea_2020_4_8",1,9,8
"360",360,"Gorbea",2020,"4",8,"Erica cinerea",0.333333333333333,0,0.896627479151061,0.00844346834704388,"Gorbea_2020_4_8",5,9,8
"361",361,"Gorbea",2020,"4",8,"Jasione sp.",0.111111111111111,0.13986013986014,0.710935173682112,-0.468641602715035,"Gorbea_2020_4_8",1,9,8
"362",362,"Gorbea",2020,"4",8,"Potentilla erecta",0.222222222222222,0.12987012987013,0.874135544561899,-0.439952490477156,"Gorbea_2020_4_8",12,9,8
"363",363,"Gorbea",2020,"4",8,"Prunella grandiflora",0.111111111111111,0,0.710935173682112,0.696353395474329,"Gorbea_2020_4_8",1,9,8
"364",364,"Gorbea",2020,"4",8,"Ranunculus sp.",0.111111111111111,0.165289256198347,0.541843090008674,0.1629326053073,"Gorbea_2020_4_8",1,9,8
"365",365,"Gorbea",2020,"4",8,"Taraxacum sp.",0.444444444444444,0.25974025974026,0.611847813397186,1.55281915581805,"Gorbea_2020_4_8",5,9,8
"366",366,"Gorbea",2020,"4",8,"Trifolium repens",0.111111111111111,0,1,-0.571899511454545,"Gorbea_2020_4_8",1,9,8
"367",367,"Gorbea",2020,"5",2,"Pedicularis sylvatica subsp. sylvatica",0.285714285714286,0,1,-0.748408790988241,"Gorbea_2020_5_2",2,7,4
"368",368,"Gorbea",2020,"5",2,"Potentilla erecta",0.428571428571429,0.0192307692307692,0.563387771830696,0.217571326884063,"Gorbea_2020_5_2",3,7,4
"369",369,"Gorbea",2020,"5",2,"Scilla verna",0.285714285714286,1.98076923076923,0.829110046684696,0.16683720800024,"Gorbea_2020_5_2",104,7,4
"370",370,"Gorbea",2020,"5",2,"Taraxacum sp.",0.142857142857143,0,1,-0.915219629868541,"Gorbea_2020_5_2",1,7,4
"371",371,"Gorbea",2020,"5",4,"Daboecia cantabrica",0.0833333333333333,0,1,-1.42331745573067,"Gorbea_2020_5_4",1,12,4
"372",372,"Gorbea",2020,"5",4,"Potentilla erecta",0.583333333333333,1,0.781850300103298,0.665226718442678,"Gorbea_2020_5_4",25,12,4
"373",373,"Gorbea",2020,"5",4,"Ranunculus sp.",0.0833333333333333,0,1,-1.4870924889168,"Gorbea_2020_5_4",1,12,4
"374",374,"Gorbea",2020,"5",4,"Scorzonera humilis",0.416666666666667,1,0.818044690933852,0.555502024806996,"Gorbea_2020_5_4",6,12,4
"375",375,"Gorbea",2020,"5",5,"Daboecia cantabrica",0.166666666666667,0.0615384615384615,0.655786957767474,-0.695896365054591,"Gorbea_2020_5_5",2,12,5
"376",376,"Gorbea",2020,"5",5,"Pedicularis sylvatica subsp. sylvatica",0.0833333333333333,0,1,-1.26026219074901,"Gorbea_2020_5_5",1,12,5
"377",377,"Gorbea",2020,"5",5,"Potentilla erecta",0.833333333333333,0.375757575757576,0.277969146292413,1.57020834695958,"Gorbea_2020_5_5",44,12,5
"378",378,"Gorbea",2020,"5",5,"Ranunculus sp.",0.166666666666667,0.112217194570136,0.52262717609308,0.019339767049114,"Gorbea_2020_5_5",2,12,5
"379",379,"Gorbea",2020,"5",5,"Scorzonera humilis",0.25,0.16,0,0.319983807172306,"Gorbea_2020_5_5",4,12,5
"380",380,"Gorbea",2020,"5",6,"Erica cinerea",0.333333333333333,1,0.684535123214271,0.926907554114538,"Gorbea_2020_5_6",1,3,3
"381",381,"Gorbea",2020,"5",6,"Erica tetralix",0.666666666666667,1,0.769577289690815,0.281410588272579,"Gorbea_2020_5_6",2,3,3
"382",382,"Gorbea",2020,"5",6,"Potentilla erecta",0.333333333333333,0,1,-0.824865873858034,"Gorbea_2020_5_6",9,3,3
"383",383,"Gorbea",2020,"5",7,"Erica cinerea",0.666666666666667,0.333333333333333,0.0577399298514349,0.592132863732581,"Gorbea_2020_5_7",3,3,5
"384",384,"Gorbea",2020,"5",7,"Erica tetralix",0.333333333333333,0,1,-0.805207483729265,"Gorbea_2020_5_7",1,3,5
"385",385,"Gorbea",2020,"5",7,"Narthecium ossifragum",0.333333333333333,0.166666666666667,0,-0.0430844698935591,"Gorbea_2020_5_7",1,3,5
"386",386,"Gorbea",2020,"5",7,"Potentilla erecta",0.333333333333333,0.666666666666667,0.057739929851435,-0.272701841457143,"Gorbea_2020_5_7",4,3,5
"387",387,"Gorbea",2020,"5",7,"Ranunculus sp.",0.333333333333333,0.166666666666667,0,0.0170267548063428,"Gorbea_2020_5_7",1,3,5
"388",388,"Gorbea",2020,"5",8,"Daboecia cantabrica",0.166666666666667,0,1,-0.865559471150536,"Gorbea_2020_5_8",2,6,4
"389",389,"Gorbea",2020,"5",8,"Erica cinerea",0.833333333333333,0.290909090909091,0.316399783384157,0.964949653106548,"Gorbea_2020_5_8",11,6,4
"390",390,"Gorbea",2020,"5",8,"Potentilla erecta",0.166666666666667,0.290909090909091,0.766014999711538,0.202001161468205,"Gorbea_2020_5_8",2,6,4
"391",391,"Gorbea",2020,"5",8,"Ulex gallii",0.166666666666667,0.242424242424242,0.472640767885182,0.160873076782137,"Gorbea_2020_5_8",4,6,4
"392",392,"Gorbea",2020,"1",1,"Bellis perennis",0.333333333333333,0.0447761194029851,0.375,0.0413869289445298,"Gorbea_2020_1_1",2,6,5
"393",393,"Gorbea",2020,"1",1,"Helleborus viridis subsp. occidentalis",0.333333333333333,0.276245889198077,0.0942385878689453,0.464041138880178,"Gorbea_2020_1_1",7,6,5
"394",394,"Gorbea",2020,"1",1,"Hutchinsia alpina",0.166666666666667,0,1,-0.551165371551952,"Gorbea_2020_1_1",1,6,5
"395",395,"Gorbea",2020,"1",1,"Scilla verna",0.166666666666667,0,1,-0.673859050150812,"Gorbea_2020_1_1",1,6,5
"396",396,"Gorbea",2020,"1",1,"Taraxacum sp.",0.5,1.18614474795832,0.282405320773757,0.686929182184747,"Gorbea_2020_1_1",28,6,5
"397",397,"Gorbea",2020,"1",2,"Bellis perennis",0.25,0.233766233766234,0.455407673715638,-0.409770345709764,"Gorbea_2020_1_2",8,8,7
"398",398,"Gorbea",2020,"1",2,"Lotus corniculatus",0.125,0,1,-0.92489760206364,"Gorbea_2020_1_2",1,8,7
"399",399,"Gorbea",2020,"1",2,"Potentilla erecta",0.375,0.151260504201681,0.714285714285714,-0.443042688825521,"Gorbea_2020_1_2",4,8,7
"400",400,"Gorbea",2020,"1",2,"Potentilla montana",0.125,0.0952380952380952,0.666666666666667,-0.79690128717584,"Gorbea_2020_1_2",1,8,7
"401",401,"Gorbea",2020,"1",2,"Ranunculus sp.",0.125,0,1,-1.01163254811613,"Gorbea_2020_1_2",1,8,7
"402",402,"Gorbea",2020,"1",2,"Taraxacum sp.",0.25,0.171428571428571,0.166666666666667,-0.96228940464151,"Gorbea_2020_1_2",3,8,7
"403",403,"Gorbea",2020,"1",2,"Vicia pyrenaica",0.125,0,1,-1.05942187865272,"Gorbea_2020_1_2",2,8,7
"404",404,"Gorbea",2020,"1",3,"Bellis perennis",0.2,0.189875015780836,0.0876669539365018,-0.152953656017903,"Gorbea_2020_1_3",48,10,9
"405",405,"Gorbea",2020,"1",3,"Erysimum gorbeanum",0.1,0,1,-1.21983530231059,"Gorbea_2020_1_3",1,10,9
"406",406,"Gorbea",2020,"1",3,"Geranium robertianum",0.1,0.00845555901735677,0.567879908973498,-0.756107735447995,"Gorbea_2020_1_3",1,10,9
"407",407,"Gorbea",2020,"1",3,"Hutchinsia alpina",0.2,0.0163432073544433,0.260543559170689,-0.21566777856999,"Gorbea_2020_1_3",3,10,9
"408",408,"Gorbea",2020,"1",3,"Ranunculus sp.",0.4,0.0312652662432829,0.321672795866398,0.479291748095553,"Gorbea_2020_1_3",7,10,9
"409",409,"Gorbea",2020,"1",3,"Scilla verna",0.2,0.0163432073544433,0.260543559170689,-0.117509377424802,"Gorbea_2020_1_3",3,10,9
"410",410,"Gorbea",2020,"1",3,"Taraxacum sp.",0.2,0.236175369024014,0.0942676294705033,0.188258297617158,"Gorbea_2020_1_3",74,10,9
"411",411,"Gorbea",2020,"1",3,"Veronica sp.",0.1,0.00836164097204076,0,1.35687096355354,"Gorbea_2020_1_3",1,10,9
"412",412,"Gorbea",2020,"1",3,"Vicia pyrenaica",0.1,0,1,-0.89155203681935,"Gorbea_2020_1_3",4,10,9
"413",413,"Gorbea",2020,"1",4,"Bellis perennis",0.2,0.0819840131174421,0.238509055319333,0.632514770973315,"Gorbea_2020_1_4",26,15,7
"414",414,"Gorbea",2020,"1",4,"Erysimum gorbeanum",0.0666666666666667,0,1,-1.47990753406955,"Gorbea_2020_1_4",1,15,7
"415",415,"Gorbea",2020,"1",4,"Hutchinsia alpina",0.0666666666666667,0.019047619047619,0,-0.0791811114078859,"Gorbea_2020_1_4",1,15,7
"416",416,"Gorbea",2020,"1",4,"Pinguicula grandiflora",0.0666666666666667,0.0208550573514077,0.819968673343307,-0.294317828297343,"Gorbea_2020_1_4",1,15,7
"417",417,"Gorbea",2020,"1",4,"Ranunculus sp.",0.4,0.0773020083364911,0.216718285911886,0.353350584690263,"Gorbea_2020_1_4",23,15,7
"418",418,"Gorbea",2020,"1",4,"Taraxacum sp.",0.466666666666667,0.060790273556231,0.286649836388846,0.923465431059065,"Gorbea_2020_1_4",11,15,7
"419",419,"Gorbea",2020,"1",4,"Vicia pyrenaica",0.133333333333333,0,1,-1.37734102245654,"Gorbea_2020_1_4",9,15,7
"420",420,"Gorbea",2020,"1",5,"Bellis perennis",0.25,0.103245306260783,0.167904143346002,1.79728910374293,"Gorbea_2020_1_5",187,24,14
"421",421,"Gorbea",2020,"1",5,"Erysimum gorbeanum",0.0416666666666667,0,1,-1.21247290984608,"Gorbea_2020_1_5",1,24,14
"422",422,"Gorbea",2020,"1",5,"Euphrasia sp.",0.0416666666666667,0.00359750744127283,0,0.724441392799341,"Gorbea_2020_1_5",1,24,14
"423",423,"Gorbea",2020,"1",5,"Geranium robertianum",0.166666666666667,0.00365377749657898,0.917863975018975,-0.485251772575077,"Gorbea_2020_1_5",4,24,14
"424",424,"Gorbea",2020,"1",5,"Hutchinsia alpina",0.0833333333333333,0.00693570391849428,0.317638373659175,0.765370604563095,"Gorbea_2020_1_5",2,24,14
"425",425,"Gorbea",2020,"1",5,"Linaria propinqua",0.0833333333333333,0.00359750744127283,0.429452892918195,0.522435999583899,"Gorbea_2020_1_5",2,24,14
"426",426,"Gorbea",2020,"1",5,"Medicago lupulina",0.166666666666667,0.0461566992465194,0.125208777045936,0.55776384169785,"Gorbea_2020_1_5",24,24,14
"427",427,"Gorbea",2020,"1",5,"Pilosella officinarum",0.0416666666666667,0.010192937750273,0,0.627783192251325,"Gorbea_2020_1_5",3,24,14
"428",428,"Gorbea",2020,"1",5,"Polygala vulgaris",0.0416666666666667,0.00359750744127283,0,0.884498870864195,"Gorbea_2020_1_5",1,24,14
"429",429,"Gorbea",2020,"1",5,"Potentilla montana",0.0416666666666667,0.00359750744127283,0,0.855974411796032,"Gorbea_2020_1_5",1,24,14
"430",430,"Gorbea",2020,"1",5,"Ranunculus sp.",0.458333333333333,0.0828479435090471,0.0852521868762017,2.94992488195954,"Gorbea_2020_1_5",80,24,14
"431",431,"Gorbea",2020,"1",5,"Taraxacum sp.",0.0833333333333333,0.010192937750273,0.198865704386756,0.588036667512928,"Gorbea_2020_1_5",4,24,14
"432",432,"Gorbea",2020,"1",5,"Thymus praecox subsp. polytrichus",0.0833333333333333,0.00698944302875864,0.273360249126,0.275117212802599,"Gorbea_2020_1_5",3,24,14
"433",433,"Gorbea",2020,"1",5,"Vicia pyrenaica",0.0833333333333333,0,1,-1.11698079642339,"Gorbea_2020_1_5",10,24,14
"434",434,"Gorbea",2020,"1",7,"Bellis perennis",0.230769230769231,0.15098126589104,0.539641425452688,0.180293896160495,"Gorbea_2020_1_7",16,13,11
"435",435,"Gorbea",2020,"1",7,"Euphrasia sp.",0.153846153846154,0.061220306557041,0.46994939760707,-0.0346640718239401,"Gorbea_2020_1_7",4,13,11
"436",436,"Gorbea",2020,"1",7,"Linaria propinqua",0.0769230769230769,0,1,-0.992436448299565,"Gorbea_2020_1_7",1,13,11
"437",437,"Gorbea",2020,"1",7,"Lotus corniculatus",0.0769230769230769,0,1,-0.882678300487092,"Gorbea_2020_1_7",2,13,11
"438",438,"Gorbea",2020,"1",7,"Medicago lupulina",0.153846153846154,0.0433975362857004,0.470021136606195,0.0825609081912128,"Gorbea_2020_1_7",3,13,11
"439",439,"Gorbea",2020,"1",7,"Plantago sp.",0.153846153846154,0.0369318363970942,0.376895831855709,-0.243488442771761,"Gorbea_2020_1_7",2,13,11
"440",440,"Gorbea",2020,"1",7,"Ranunculus sp.",0.230769230769231,0.145531226983405,0.757489713091729,0.439059805308433,"Gorbea_2020_1_7",35,13,11
"441",441,"Gorbea",2020,"1",7,"Taraxacum sp.",0.0769230769230769,0.0217736918504182,0,-0.445506204153477,"Gorbea_2020_1_7",1,13,11
"442",442,"Gorbea",2020,"1",7,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.0769230769230769,0,1,-0.987343893165602,"Gorbea_2020_1_7",1,13,11
"443",443,"Gorbea",2020,"1",7,"Thymus praecox subsp. polytrichus",0.461538461538462,0.128644857874871,0.298285913467878,2.01375080534245,"Gorbea_2020_1_7",15,13,11
"444",444,"Gorbea",2020,"1",7,"Trifolium repens",0.0769230769230769,0.039745244026138,0.665611974839696,-0.606317557607286,"Gorbea_2020_1_7",2,13,11
"445",445,"Gorbea",2020,"1",8,"Bellis perennis",0.1875,0.0860979793331381,0.435781056159545,0.0588100278462663,"Gorbea_2020_1_8",15,16,15
"446",446,"Gorbea",2020,"1",8,"Dianthus hyssopifolius subsp. Hyssopifolius",0.125,0.0258833413406514,0.792648833079647,-1.10942288466117,"Gorbea_2020_1_8",2,16,15
"447",447,"Gorbea",2020,"1",8,"Eryngium bourgatii",0.125,0.0265778156599899,0.632730541710997,-0.150916797224422,"Gorbea_2020_1_8",2,16,15
"448",448,"Gorbea",2020,"1",8,"Euphrasia sp.",0.0625,0.027059364933272,0,0.203503194080621,"Gorbea_2020_1_8",1,16,15
"449",449,"Gorbea",2020,"1",8,"Geranium robertianum",0.0625,0,1,-1.0082769107999,"Gorbea_2020_1_8",1,16,15
"450",450,"Gorbea",2020,"1",8,"Lotus corniculatus",0.125,0.0442660609658519,0.561298451283766,-0.881973753902783,"Gorbea_2020_1_8",3,16,15
"451",451,"Gorbea",2020,"1",8,"Medicago lupulina",0.0625,0.0630360205831904,0.287543058600751,0.358729841565673,"Gorbea_2020_1_8",4,16,15
"452",452,"Gorbea",2020,"1",8,"Plantago sp.",0.0625,0.0265778156599899,0.350439234429057,0.373923304860039,"Gorbea_2020_1_8",1,16,15
"453",453,"Gorbea",2020,"1",8,"Prunella vulgaris",0.1875,0.0425676262653423,0.283159337596025,-0.409669033684766,"Gorbea_2020_1_8",3,16,15
"454",454,"Gorbea",2020,"1",8,"Ranunculus sp.",0.1875,0.0375533739644539,0.339130123609417,0.889792822302188,"Gorbea_2020_1_8",3,16,15
"455",455,"Gorbea",2020,"1",8,"Taraxacum sp.",0.0625,0.027059364933272,0,0.45473275866192,"Gorbea_2020_1_8",1,16,15
"456",456,"Gorbea",2020,"1",8,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.25,0.0632413496404646,0.390828096422254,1.41698642913908,"Gorbea_2020_1_8",6,16,15
"457",457,"Gorbea",2020,"1",8,"Thymus praecox subsp. polytrichus",0.5625,0.0756628773952558,0.214050480641392,2.11853584174268,"Gorbea_2020_1_8",15,16,15
"458",458,"Gorbea",2020,"1",8,"Trifolium pratense",0.125,0.0306958013274666,0.400176771136208,-1.00916543699497,"Gorbea_2020_1_8",2,16,15
"459",459,"Gorbea",2020,"1",8,"Trifolium repens",0.125,0.036805866046678,0.294555354142831,-0.13094827427112,"Gorbea_2020_1_8",2,16,15
"460",460,"Gorbea",2020,"3",4,"Bellis perennis",0.25,0.172839506172839,0.351693902427511,0.210371111039744,"Gorbea_2020_3_4",3,8,6
